,UnitID,name,type,Bus name,x,y,capacity,Technology,Cost,Start Year,Retired Year,Status
2775,new_onwind_26136,onwind_26136,onwind,way/262523325-400,-2.4901,55.9172,60.8,onwind,,2017.0,,operating
2776,new_onwind_26137,onwind_26137,onwind,way/97551523-400,-2.4526,55.8934,81.7,onwind,,2021.0,,operating
2777,new_onwind_26138,onwind_26138,onwind,GB31-400,-1.0413,53.6698,45.0,onwind,,,,cancelled
2778,new_onwind_26139,onwind_26139,onwind,way/88287125-400,-0.603,52.2344,20.7,onwind,,,,pre-construction
2779,new_onwind_26140,onwind_26140,onwind,way/677513264-220,-5.5766,55.8423,58.8,onwind,,,,cancelled
2780,new_onwind_26141,onwind_26141,onwind,way/676775628-275,-4.6577,54.8021,35.0,onwind,,2017.0,,operating
2781,new_onwind_26142,onwind_26142,onwind,way/49922626-400,-2.1831,50.6929,13.8,onwind,,,,pre-construction
2782,new_onwind_26143,onwind_26143,onwind,way/677513264-220,-5.4774,55.9334,10.8,onwind,,2012.0,,operating
2783,new_onwind_26144,onwind_26144,onwind,way/762272690-275,-4.0286,57.1824,93.0,onwind,,,,cancelled
2784,new_onwind_26145,onwind_26145,onwind,way/677513264-220,-5.5002,55.9798,27.0,onwind,,,,cancelled
2785,new_onwind_26146,onwind_26146,onwind,relation/7879831-275,-4.2344,51.9743,23.0,onwind,,2009.0,,operating
2786,new_onwind_26147,onwind_26147,onwind,way/677513264-220,-5.4727,55.9465,42.0,onwind,,,,cancelled
2787,new_onwind_26148,onwind_26148,onwind,way/402783212-275,-7.0341,54.9626,26.0,onwind,,2003.0,,operating
2788,new_onwind_26149,onwind_26149,onwind,way/402783212-275,-6.9996,54.9702,11.7,onwind,,2007.0,,operating
2789,new_onwind_26150,onwind_26150,onwind,way/142185552-275,-6.2578,55.0847,17.9,onwind,,2017.0,,operating
2790,new_onwind_26151,onwind_26151,onwind,way/676775628-275,-4.7511,55.0833,27.7,onwind,,,,shelved
2791,new_onwind_26152,onwind_26152,onwind,way/227767019-275,-6.35,54.6167,17.5,onwind,,,,shelved
2792,new_onwind_26153,onwind_26153,onwind,way/166764802-275,-6.0394,54.4082,16.1,onwind,,2023.0,,operating
2793,new_onwind_26154,onwind_26154,onwind,way/307717807-275,-5.2835,56.2616,85.8,onwind,,,,pre-construction
2794,new_onwind_26155,onwind_26155,onwind,way/239248206-400,-6.4718,57.3986,45.0,onwind,,,,pre-construction
2795,new_onwind_26156,onwind_26156,onwind,way/307717807-275,-5.2194,56.2187,19.3,onwind,,2010.0,,operating
2796,new_onwind_26157,onwind_26157,onwind,way/102198808-400,-2.0421,55.7003,16.0,onwind,,,,cancelled
2797,new_onwind_26158,onwind_26158,onwind,way/143383456-400,-3.8463,55.5093,36.0,onwind,,2016.0,,operating
2798,new_onwind_26159,onwind_26159,onwind,way/676775628-275,-4.6761,54.887,35.0,onwind,,,,shelved
2799,new_onwind_26160,onwind_26160,onwind,way/86071326-400,-4.4701,56.066,20.0,onwind,,,,cancelled
2800,new_onwind_26161,onwind_26161,onwind,way/307717807-275,-5.2156,56.2489,45.0,onwind,,,,shelved
2801,new_onwind_26162,onwind_26162,onwind,way/297840585-400,-4.7388,55.6333,14.4,onwind,,,,pre-construction
2802,new_onwind_26163,onwind_26163,onwind,way/297840585-400,-4.7427,55.6453,22.0,onwind,,,,cancelled
2803,new_onwind_26164,onwind_26164,onwind,way/297840585-400,-4.8061,55.6439,24.0,onwind,,2003.0,,operating
2804,new_onwind_26165,onwind_26165,onwind,way/307717807-275,-5.1516,56.0247,29.4,onwind,,,,shelved
2805,new_onwind_26166,onwind_26166,onwind,way/676775628-275,-4.7971,55.0688,120.0,onwind,,2011.0,,operating
2806,new_onwind_26167,onwind_26167,onwind,way/676775628-275,-4.7971,55.0688,73.0,onwind,,,,pre-construction
2807,new_offwind_26168,offwind_26168,offwind,way/677513264-220,-6.6501,56.4101,1800.0,offwind,,,,cancelled
2808,new_onwind_26169,onwind_26169,onwind,way/567187951-275,-4.0769,58.5347,43.2,onwind,,,,cancelled
2809,new_onwind_26170,onwind_26170,onwind,relation/11051275-400,-2.6388,54.276,12.0,onwind,,2013.0,,operating
2810,new_onwind_26171,onwind_26171,onwind,way/142185552-275,-6.3056,55.1145,19.8,onwind,,,,shelved
2811,new_onwind_26172,onwind_26172,onwind,way/676775628-275,-4.7746,54.9704,19.5,onwind,,2005.0,,operating
2812,new_onwind_26173,onwind_26173,onwind,way/143398451-400,-4.5012,55.8895,67.2,onwind,,,,pre-construction
2813,new_offwind_26174,offwind_26174,offwind,way/975637991,-0.2276,59.7945,1800.0,offwind,,2030.0,,pre-construction
2814,new_offwind_26175,offwind_26175,offwind,way/975637991,-0.2276,59.7945,500.0,offwind,,,,pre-construction
2815,new_onwind_26176,onwind_26176,onwind,way/472164401-400,-0.9525,52.7732,20.7,onwind,,,,shelved
2816,new_onwind_26177,onwind_26177,onwind,way/677510482-275,-4.2095,55.3505,21.0,onwind,,,,cancelled
2817,new_onwind_26178,onwind_26178,onwind,way/677510482-275,-4.201,55.37,21.0,onwind,,,,shelved
2818,new_offwind_26179,offwind_26179,offwind,GB5-220,-3.2215,57.9012,1008.0,offwind,,,,pre-construction
2819,new_onwind_26180,onwind_26180,onwind,way/260300448-275,-4.7787,55.2265,25.0,onwind,,2016.0,,operating
2820,new_onwind_26181,onwind_26181,onwind,way/160279525-400,0.2376,53.2676,10.0,onwind,,,,cancelled
2821,new_onwind_26182,onwind_26182,onwind,way/23164256-400,-2.6567,53.2919,12.0,onwind,,,,shelved
2822,new_offwind_26183,offwind_26183,offwind,relation/13110367-400,-4.5672,51.3694,1200.0,offwind,,,,cancelled
2823,new_onwind_26184,onwind_26184,onwind,way/676775628-275,-4.4936,54.8956,23.8,onwind,,,,cancelled
2824,new_onwind_26185,onwind_26185,onwind,way/472289073-275,-3.6493,55.2152,32.0,onwind,,,,cancelled
2825,new_onwind_26186,onwind_26186,onwind,way/27332350-275,-3.2604,55.7977,45.0,onwind,,,,cancelled
2826,new_onwind_26187,onwind_26187,onwind,way/76468460-275,-3.5816,55.7604,12.0,onwind,,2011.0,,operating
2827,new_onwind_26188,onwind_26188,onwind,way/143383456-400,-3.9842,55.624,36.0,onwind,,2017.0,,operating
2828,new_onwind_26189,onwind_26189,onwind,way/59736773-275,-3.21,56.3114,10.0,onwind,,,,cancelled
2829,new_onwind_26190,onwind_26190,onwind,way/115277975-275,-2.9226,57.6266,62.0,onwind,,,,pre-construction
2830,new_onwind_26191,onwind_26191,onwind,way/115277975-275,-2.9226,57.6266,29.0,onwind,,,,pre-construction
2831,new_offwind_26192,offwind_26192,offwind,relation/9572254-400,-5.3415,50.5298,1000.0,offwind,,,,shelved - inferred 2 y
2832,new_offwind_26193,offwind_26193,offwind,way/133323988-400,0.3614,58.2342,15.0,offwind,,2025.0,,pre-construction
2833,new_offwind_26194,offwind_26194,offwind,way/433545528-220,-3.8023,53.4654,576.0,offwind,,,,pre-construction
2834,new_offwind_26195,offwind_26195,offwind,GB2-220,-2.529,58.9773,500.0,offwind,,2032.0,,pre-construction
2835,new_offwind_26196,offwind_26196,offwind,GB2-220,-2.529,58.9773,500.0,offwind,,2032.0,,pre-construction
2836,new_onwind_26197,onwind_26197,onwind,way/1262971878-275,-3.4292,58.4205,26.7,onwind,,2019.0,,operating
2837,new_onwind_26198,onwind_26198,onwind,way/1262971878-275,-3.497,58.2646,29.0,onwind,,,,shelved
2838,new_onwind_26199,onwind_26199,onwind,GB30-400,-0.6672,53.6277,16.0,onwind,,2009.0,,operating
2839,new_onwind_26200,onwind_26200,onwind,way/142741752-400,-1.8827,52.8405,18.0,onwind,,,,pre-construction
2840,new_onwind_26201,onwind_26201,onwind,way/142741752-400,-1.8752,52.8449,18.4,onwind,,,,cancelled
2841,new_onwind_26202,onwind_26202,onwind,relation/8087295-275,-3.677,58.5679,52.5,onwind,,2013.0,,operating
2842,new_onwind_26203,onwind_26203,onwind,way/86071326-400,-4.2879,56.0867,20.0,onwind,,,,cancelled
2843,new_onwind_26204,onwind_26204,onwind,way/137050527-275,-5.9297,54.914,59.0,onwind,,,,shelved - inferred 2 y
2844,new_onwind_26205,onwind_26205,onwind,way/402783212-275,-7.0428,54.9043,24.0,onwind,,,,pre-construction
2845,new_onwind_26206,onwind_26206,onwind,way/137050527-275,-5.8335,54.8472,16.1,onwind,,,,pre-construction
2846,new_onwind_26207,onwind_26207,onwind,way/227767019-275,-6.6154,54.3151,18.0,onwind,,,,cancelled - inferred 4 y
2847,new_onwind_26208,onwind_26208,onwind,way/166764802-275,-6.0259,54.6466,11.5,onwind,,,,pre-construction
2848,new_onwind_26209,onwind_26209,onwind,way/232319495-275,-4.0261,58.0749,45.0,onwind,,,,cancelled
2849,new_onwind_26210,onwind_26210,onwind,way/676775628-275,-4.5919,55.0901,50.0,onwind,,,,announced
2850,new_onwind_26211,onwind_26211,onwind,way/676775628-275,-4.5924,55.0929,27.0,onwind,,,,cancelled
2851,new_onwind_26212,onwind_26212,onwind,way/1252341626-275,-3.2387,56.6705,14.0,onwind,,,,shelved
2852,new_onwind_26213,onwind_26213,onwind,way/89573357-275,-3.6108,52.4115,46.0,onwind,,,,shelved - inferred 2 y
2853,new_onwind_26214,onwind_26214,onwind,way/1252341626-275,-3.2886,56.4509,20.4,onwind,,,,cancelled
2854,new_onwind_26215,onwind_26215,onwind,way/109730296-400,-1.0772,54.5506,17.0,onwind,,,,cancelled
2855,new_onwind_26216,onwind_26216,onwind,way/635226843-400,0.2554,53.1361,12.0,onwind,,,,cancelled
2856,new_onwind_26217,onwind_26217,onwind,way/308802191-275,-4.1588,55.5779,10.2,onwind,,,,pre-construction
2857,new_onwind_26218,onwind_26218,onwind,way/308802191-275,-4.1472,55.5988,10.2,onwind,,,,pre-construction
2858,new_onwind_26219,onwind_26219,onwind,way/308802191-275,-4.1342,55.5783,14.3,onwind,,2013.0,,operating
2859,new_onwind_26220,onwind_26220,onwind,way/308802191-275,-4.1588,55.5779,10.2,onwind,,,,pre-construction
2860,new_onwind_26221,onwind_26221,onwind,way/677510482-275,-3.9597,54.8569,12.5,onwind,,,,shelved
2861,new_onwind_26222,onwind_26222,onwind,way/102198808-400,-2.0251,55.6373,13.8,onwind,,2015.0,,operating
2862,new_onwind_26223,onwind_26223,onwind,way/402783212-275,-7.1449,54.9459,12.6,onwind,,,,pre-construction
2863,new_onwind_26224,onwind_26224,onwind,GB13-400,-2.9312,55.4505,24.5,onwind,,,,shelved
2864,new_onwind_26225,onwind_26225,onwind,GB13-400,-2.8946,55.4548,24.0,onwind,,,,shelved
2865,new_offwind_26226,offwind_26226,offwind,way/310495264-400,-3.2983,53.9915,90.0,offwind,,2006.0,,operating
2866,new_onwind_26227,onwind_26227,onwind,way/26678829-400,-3.6891,50.9717,18.0,onwind,,2016.0,,operating
2867,new_offwind_26228,offwind_26228,offwind,GB1-220,-2.8884,58.2528,10.0,offwind,,2007.0,,operating
2868,new_offwind_26229,offwind_26229,offwind,GB5-220,-2.9502,58.0882,588.0,offwind,,2019.0,,operating
2869,new_onwind_26230,onwind_26230,onwind,way/975637991,-1.0827,60.5193,59.5,onwind,,,,pre-construction
2870,new_onwind_26231,onwind_26231,onwind,relation/10377509-400,-3.0247,55.0119,18.0,onwind,,,,pre-construction
2871,new_onwind_26232,onwind_26232,onwind,relation/10377509-400,-3.0263,55.0107,31.0,onwind,,2017.0,,operating
2872,new_onwind_26233,onwind_26233,onwind,way/677513264-220,-5.5874,55.5732,29.7,onwind,,2001.0,,operating
2873,new_onwind_26234,onwind_26234,onwind,way/677513264-220,-5.5874,55.5732,43.7,onwind,,2014.0,,operating
2874,new_onwind_26235,onwind_26235,onwind,way/677513264-220,-5.6115,55.5457,49.9,onwind,,,,construction
2875,new_onwind_26236,onwind_26236,onwind,way/239248206-400,-4.8245,57.295,21.0,onwind,,,,shelved
2876,new_onwind_26237,onwind_26237,onwind,way/630939126-275,-4.329,57.8053,29.8,onwind,,2005.0,,operating
2877,new_onwind_26238,onwind_26238,onwind,way/1263095953-400,-4.9655,57.0956,85.0,onwind,,2017.0,,operating
2878,new_onwind_26239,onwind_26239,onwind,way/1263095953-400,-4.9655,57.0956,23.8,onwind,,2017.0,,operating
2879,new_onwind_26240,onwind_26240,onwind,way/102198808-400,-1.8767,55.595,22.5,onwind,,,,cancelled
2880,new_onwind_26241,onwind_26241,onwind,relation/14921826-275,-3.2766,54.7024,700.0,onwind,,,,cancelled
2881,new_offwind_26242,offwind_26242,offwind,GB21-220,2.155,56.8454,1200.0,offwind,,,,pre-construction
2882,new_onwind_26243,onwind_26243,onwind,way/402783212-275,-7.883,54.305,30.0,onwind,,,,cancelled
2883,new_onwind_26244,onwind_26244,onwind,way/227767022-275,-6.8785,54.69,12.0,onwind,,,,cancelled
2884,new_onwind_26245,onwind_26245,onwind,way/239248206-400,-6.4583,57.4298,23.0,onwind,,2007.0,,operating
2885,new_onwind_26246,onwind_26246,onwind,way/239248206-400,-6.4425,57.4432,29.4,onwind,,,,pre-construction
2886,new_onwind_26247,onwind_26247,onwind,way/677510482-275,-4.312,55.2672,67.1,onwind,,,,construction
2887,new_onwind_26248,onwind_26248,onwind,way/76468460-275,-3.7636,55.8493,15.0,onwind,,,,shelved
2888,new_onwind_26249,onwind_26249,onwind,way/45087479-275,-2.4075,51.69,16.0,onwind,,,,cancelled
2889,new_onwind_26250,onwind_26250,onwind,way/576238223-400,1.5311,52.3665,11.5,onwind,,,,cancelled
2890,new_onwind_26251,onwind_26251,onwind,relation/14921826-275,-2.9245,54.6691,22.5,onwind,,,,shelved
2891,new_onwind_26252,onwind_26252,onwind,way/306451400-275,-3.4754,57.4466,66.7,onwind,,2014.0,,operating
2892,new_onwind_26253,onwind_26253,onwind,way/306451400-275,-3.4754,57.4466,37.8,onwind,,,,pre-construction
2893,new_offwind_26254,offwind_26254,offwind,GB8-220,-1.4664,56.4431,4100.0,offwind,,,,pre-construction
2894,new_onwind_26255,onwind_26255,onwind,way/402783212-275,-7.4405,54.704,25.0,onwind,,,,shelved
2895,new_onwind_26256,onwind_26256,onwind,way/127045977-275,-4.5819,57.2191,110.0,onwind,,2017.0,,operating
2896,new_onwind_26257,onwind_26257,onwind,way/1263095953-400,-4.6618,57.2514,84.0,onwind,,,,pre-construction
2897,new_onwind_26258,onwind_26258,onwind,way/190511290-400,-0.2178,52.9379,26.7,onwind,,2008.0,,operating
2898,new_onwind_26259,onwind_26259,onwind,way/26678829-400,-3.618,50.9818,12.0,onwind,,,,shelved
2899,new_onwind_26260,onwind_26260,onwind,way/89038614-400,-0.3867,52.3182,23.0,onwind,,,,pre-construction
2900,new_onwind_26261,onwind_26261,onwind,way/34656007-400,-4.5015,50.7367,25.3,onwind,,,,shelved
2901,new_onwind_26262,onwind_26262,onwind,way/24165071-400,-0.2498,52.0595,20.0,onwind,,2013.0,,operating
2902,new_onwind_26263,onwind_26263,onwind,way/91003253-400,-1.034,53.1417,10.0,onwind,,2013.0,,operating
2903,new_onwind_26264,onwind_26264,onwind,way/95374266-275,-3.3296,56.3061,10.0,onwind,,2020.0,,operating
2904,new_onwind_26265,onwind_26265,onwind,way/95374266-275,-3.3296,56.3061,10.0,onwind,,,,cancelled
2905,new_onwind_26266,onwind_26266,onwind,way/402783212-275,-7.6286,54.6299,29.9,onwind,,,,cancelled
2906,new_onwind_26267,onwind_26267,onwind,way/262532045-400,-2.715,55.3959,60.0,onwind,,,,shelved
2907,new_onwind_26268,onwind_26268,onwind,way/160279525-400,-0.0007,53.5099,16.4,onwind,,2017.0,,operating
2908,new_onwind_26269,onwind_26269,onwind,way/297840585-220,-5.0201,55.9445,47.5,onwind,,,,cancelled
2909,new_onwind_26270,onwind_26270,onwind,way/97551523-400,-2.4322,55.7992,28.6,onwind,,2007.0,,operating
2910,new_onwind_26271,onwind_26271,onwind,way/212779654-400,-3.7626,55.7622,124.0,onwind,,2004.0,,operating
2911,new_onwind_26272,onwind_26272,onwind,way/212779654-400,-3.7626,55.7622,48.4,onwind,,2016.0,,operating
2912,new_onwind_26273,onwind_26273,onwind,way/97551523-400,-2.3521,55.8976,21.0,onwind,,,,cancelled
2913,new_onwind_26274,onwind_26274,onwind,way/677510482-275,-4.0321,55.1199,52.9,onwind,,2018.0,,operating
2914,new_onwind_26275,onwind_26275,onwind,way/297840585-400,-4.8235,55.7032,21.0,onwind,,,,shelved
2915,new_onwind_26276,onwind_26276,onwind,way/472289073-275,-3.7021,55.169,10.3,onwind,,,,shelved
2916,new_onwind_26277,onwind_26277,onwind,way/553490952-400,-3.5932,51.7014,19.3,onwind,,,,cancelled
2917,new_onwind_26278,onwind_26278,onwind,relation/7879831-275,-4.238,51.9778,23.0,onwind,,2009.0,,operating
2918,new_onwind_26279,onwind_26279,onwind,relation/7879831-275,-4.238,51.9778,30.2,onwind,,,,pre-construction
2919,new_onwind_26280,onwind_26280,onwind,way/143388743-275,-4.4092,55.696,13.8,onwind,,,,shelved
2920,new_onwind_26281,onwind_26281,onwind,GB9-275,-3.4641,56.1349,22.6,onwind,,,,cancelled
2921,new_onwind_26282,onwind_26282,onwind,relation/7894974-275,-4.0701,55.7348,12.0,onwind,,2013.0,,operating
2922,new_onwind_26283,onwind_26283,onwind,way/307717807-275,-5.1716,56.2718,57.8,onwind,,,,pre-construction
2923,new_onwind_26284,onwind_26284,onwind,way/677513264-220,-5.6435,55.5683,35.0,onwind,,,,construction
2924,new_onwind_26285,onwind_26285,onwind,relation/10377509-400,-3.0684,55.1173,126.0,onwind,,,,pre-construction
2925,new_offwind_26286,offwind_26286,offwind,way/310502642-400,-1.3644,55.167,41.5,offwind,,2017.0,,operating
2926,new_offwind_26287,offwind_26287,offwind,way/310502642-400,-1.3644,55.167,58.4,offwind,,,,pre-construction
2927,new_onwind_26288,onwind_26288,onwind,way/635829123-220,0.0606,52.5351,10.3,onwind,,2015.0,,operating
2928,new_onwind_26289,onwind_26289,onwind,way/568527671,-3.0089,57.5298,13.8,onwind,,,,shelved
2929,new_onwind_26290,onwind_26290,onwind,way/143383456-400,-3.8263,55.5334,266.0,onwind,,,,pre-construction
2930,new_onwind_26291,onwind_26291,onwind,relation/9572254-400,-4.6301,50.6275,50.0,onwind,,,,cancelled
2931,new_onwind_26292,onwind_26292,onwind,way/635836276-275,-0.2331,53.9517,17.0,onwind,,,,cancelled
2932,new_onwind_26293,onwind_26293,onwind,way/1262971878-275,-3.4434,58.2999,13.0,onwind,,2005.0,,operating
2933,new_onwind_26294,onwind_26294,onwind,way/27163121-275,-3.1221,55.7158,31.2,onwind,,2002.0,,operating
2934,new_offwind_26295,offwind_26295,offwind,GB8-220,-1.1874,56.7897,1000.0,offwind,,2032.0,,pre-construction
2935,new_onwind_26296,onwind_26296,onwind,way/222205173-275,-3.8643,55.8679,72.5,onwind,,,,cancelled
2936,new_onwind_26297,onwind_26297,onwind,way/29111844-400,0.821,51.7098,20.0,onwind,,2013.0,,operating
2937,new_onwind_26298,onwind_26298,onwind,way/624256368-275,-4.4478,57.9741,54.0,onwind,,,,shelved
2938,new_onwind_26299,onwind_26299,onwind,way/495512689-400,-4.0589,56.2698,72.0,onwind,,2006.0,,operating
2939,new_onwind_26300,onwind_26300,onwind,way/90534270-400,-1.2677,52.4238,18.0,onwind,,,,cancelled
2940,new_onwind_26301,onwind_26301,onwind,way/260300448-275,-4.8569,55.1456,19.5,onwind,,,,pre-construction
2941,new_onwind_26302,onwind_26302,onwind,relation/7879831-400,-4.0798,52.0095,36.0,onwind,,,,cancelled
2942,new_onwind_26303,onwind_26303,onwind,relation/7879831-400,-4.1234,51.9606,57.4,onwind,,2018.0,,operating
2943,new_onwind_26304,onwind_26304,onwind,way/280317944-220,-3.5031,53.109,37.6,onwind,,2018.0,,operating
2944,new_onwind_26305,onwind_26305,onwind,relation/7894483-400,-2.1739,53.9708,12.5,onwind,,,,pre-construction
2945,new_onwind_26306,onwind_26306,onwind,way/230134599-275,-6.8571,54.9375,28.8,onwind,,,,pre-construction
2946,new_onwind_26307,onwind_26307,onwind,way/88287125-400,-0.9099,52.3505,13.0,onwind,,,,cancelled
2947,new_onwind_26308,onwind_26308,onwind,GB13-400,-2.9373,55.5736,36.0,onwind,,,,shelved
2948,new_offwind_26309,offwind_26309,offwind,way/133323988-400,-1.9039,57.8217,900.0,offwind,,2030.0,,pre-construction
2949,new_onwind_26310,onwind_26310,onwind,way/677510482-275,-4.1829,55.2971,21.6,onwind,,1996.0,,operating
2950,new_onwind_26311,onwind_26311,onwind,way/677510482-275,-4.2031,55.2922,90.0,onwind,,2017.0,,operating
2951,new_onwind_26312,onwind_26312,onwind,way/230134599-275,-6.765,54.9806,37.5,onwind,,2017.0,,operating
2952,new_onwind_26313,onwind_26313,onwind,way/230134599-275,-6.8692,54.8991,10.0,onwind,,2017.0,,operating
2953,new_onwind_26314,onwind_26314,onwind,way/230134599-275,-6.7231,54.9298,10.0,onwind,,,,pre-construction
2954,new_onwind_26315,onwind_26315,onwind,way/677510482-275,-4.2417,55.2764,22.0,onwind,,2017.0,,operating
2955,new_onwind_26316,onwind_26316,onwind,way/677510482-275,-4.2417,55.2764,80.8,onwind,,,,pre-construction
2956,new_onwind_26317,onwind_26317,onwind,way/677510482-275,-4.2417,55.2764,22.0,onwind,,1996.0,2017.0,retired
2957,new_onwind_26318,onwind_26318,onwind,relation/8087295-275,-3.6916,58.5129,116.0,onwind,,,,cancelled
2958,new_onwind_26319,onwind_26319,onwind,way/306451400-275,-3.2211,57.5772,57.0,onwind,,,,pre-construction
2959,new_onwind_26320,onwind_26320,onwind,GB39-400,-0.6527,53.4172,24.0,onwind,,,,cancelled
2960,new_onwind_26321,onwind_26321,onwind,relation/10377509-400,-3.3854,54.783,11.5,onwind,,,,cancelled
2961,new_onwind_26322,onwind_26322,onwind,way/262532045-400,-2.6271,55.7602,18.4,onwind,,,,shelved
2962,new_onwind_26323,onwind_26323,onwind,way/89573357-275,-3.5943,52.4196,13.8,onwind,,2019.0,,operating
2963,new_onwind_26324,onwind_26324,onwind,way/89573357-275,-3.707,52.4147,16.4,onwind,,2005.0,,operating
2964,new_onwind_26325,onwind_26325,onwind,relation/7879831-400,-4.1592,52.0089,48.3,onwind,,,,shelved
2965,new_onwind_26326,onwind_26326,onwind,way/95895489-400,-3.2733,52.4192,36.0,onwind,,,,pre-construction
2966,new_offwind_26327,offwind_26327,offwind,GB4-220,-2.2502,58.3004,1000.0,offwind,,,,pre-construction
2967,new_onwind_26328,onwind_26328,onwind,way/1263095953-400,-5.0108,57.1198,66.6,onwind,,,,pre-construction
2968,new_offwind_26329,offwind_26329,offwind,way/635713005-220,-3.1849,53.4882,90.0,offwind,,2007.0,,operating
2969,new_offwind_26330,offwind_26330,offwind,way/635713005-220,-3.27,53.48,258.0,offwind,,2017.0,,operating
2970,new_onwind_26331,onwind_26331,onwind,GB10-275,-3.76,56.2091,10.8,onwind,,2020.0,,operating
2971,new_onwind_26332,onwind_26332,onwind,GB10-275,-3.7728,56.2091,26.0,onwind,,2010.0,,operating
2972,new_onwind_26333,onwind_26333,onwind,way/677510482-275,-4.4231,55.3485,18.4,onwind,,,,shelved
2973,new_onwind_26334,onwind_26334,onwind,way/76468460-275,-3.7748,55.9121,26.0,onwind,,2016.0,,operating
2974,new_onwind_26335,onwind_26335,onwind,way/677510482-275,-4.4172,55.3324,47.5,onwind,,,,pre-construction
2975,new_onwind_26336,onwind_26336,onwind,way/127045977-275,-4.477,57.3325,70.0,onwind,,,,pre-construction
2976,new_onwind_26337,onwind_26337,onwind,way/635836276-275,-0.1135,53.7492,10.2,onwind,,2014.0,,operating
