charging_id,bus_id,distance,region_ID
8697,223,0.046204147646771464,UKC22
8698,223,0.046204147646771464,UKC22
10038,484,0.02363359157451857,UKC22
10039,484,0.02363359157451857,UKC22
10040,484,0.02363359157451857,UKC22
10041,484,0.02363359157451857,UKC22
10042,484,0.02363359157451857,UKC22
10043,484,0.02363359157451857,UKC22
10213,454,0.13526064403039356,UKC22
10214,454,0.13526064403039356,UKC22
10215,454,0.13526064403039356,UKC22
10216,454,0.13526064403039356,UKC22
10217,454,0.13526064403039356,UKC22
10218,454,0.13526064403039356,UKC22
12154,222,0.10223881946731658,UKC22
12155,222,0.10223881946731658,UKC22
12156,222,0.10223881946731658,UKC22
12157,222,0.10223881946731658,UKC22
12158,222,0.10223881946731658,UKC22
12159,222,0.10223881946731658,UKC22
12160,222,0.10223881946731658,UKC22
12161,222,0.10223881946731658,UKC22
12162,222,0.10223881946731658,UKC22
12163,222,0.10223881946731658,UKC22
12164,222,0.10223881946731658,UKC22
12165,222,0.10223881946731658,UKC22
12166,222,0.10223881946731658,UKC22
12167,222,0.10223881946731658,UKC22
12168,222,0.10223881946731658,UKC22
13227,484,0.05336370618650583,UKC22
13231,454,0.06602049755609218,UKC22
13232,454,0.06602049755609218,UKC22
13233,484,0.031179425231391535,UKC22
13234,484,0.031179425231391535,UKC22
13235,484,0.01143081285560978,UKC22
13236,484,0.01143081285560978,UKC22
13237,484,0.012830915545665057,UKC22
13238,484,0.012830915545665057,UKC22
13239,484,0.12141071571806182,UKC22
13240,484,0.12141071571806182,UKC22
13241,484,0.12141071571806182,UKC22
13243,484,0.08287836866811549,UKC22
13244,223,0.027676795997670756,UKC22
13245,223,0.026553182469539267,UKC22
13246,223,0.026553182469539267,UKC22
13247,223,0.03130164575891595,UKC22
13248,223,0.03130164575891595,UKC22
13249,223,0.027557467331532602,UKC22
13250,223,0.027557467331532602,UKC22
13252,223,0.019534686459130247,UKC22
13253,223,0.019534686459130247,UKC22
13254,223,0.019534686459130247,UKC22
13255,484,0.039294317194526245,UKC22
13256,484,0.12075399831164209,UKC22
13257,484,0.12075399831164209,UKC22
13258,223,0.03826388839886254,UKC22
13259,223,0.03826388839886254,UKC22
13260,484,0.11942064547894532,UKC22
13261,454,0.12421321983981118,UKC22
13262,484,0.11437620289214087,UKC22
13263,484,0.11437620289214087,UKC22
13264,454,0.12510838111674724,UKC22
13265,484,0.12559005094027278,UKC22
13269,484,0.12592798407590083,UKC22
13270,454,0.12395267975748359,UKC22
13271,454,0.08198976338624993,UKC22
13275,484,0.11796115823046072,UKC22
13276,454,0.11487197303325664,UKC22
13277,454,0.12533518094235668,UKC22
13278,484,0.1225920916255204,UKC22
13279,484,0.1215133267582119,UKC22
13280,484,0.12512242285091835,UKC22
13281,454,0.12083771213145852,UKC22
13284,454,0.12084463906671779,UKC22
13287,454,0.12085164835104745,UKC22
13290,454,0.11932022181758307,UKC22
13291,484,0.12717665137675355,UKC22
