id,tech,capacity_mw,abs_year,stage,discount_factor,discounted_pre_dev_per_mw,discounted_construction_per_mw,discounted_fixed_om_per_mw,discounted_variable_om_per_mw,discounted_total_cost_per_mw,discounted_mwh_per_mw,discounted_pre_dev_total,discounted_construction_total,discounted_fixed_om_total,discounted_variable_om_total,discounted_total_cost,discounted_mwh_total,discounted_infra_lump_total
DRAXD-2,biomass,2580.0,10,operation,0.4675042390723925,0.0,0.0,48106.18620054919,24080.58234953205,72186.76855008124,3440.083192790293,0.0,0.0,124113960.39741692,62127902.46179269,186241862.8592096,8875414.637398956,0.0
DRAXD-2,biomass,2580.0,11,operation,0.43327547643409875,0.0,0.0,44584.04652506876,22317.499860548705,66901.54638561746,3188.214265792672,0.0,0.0,115026840.0346774,57579149.64021566,172605989.67489305,8225592.805745094,0.0
DRAXD-2,biomass,2580.0,12,operation,0.40155280485087935,0.0,0.0,41319.78361915549,20683.50311450297,62003.28673365846,2954.7861592147106,0.0,0.0,106605041.73742115,53363438.03541767,159968479.77283883,7623348.290773953,0.0
DRAXD-2,biomass,2580.0,13,operation,0.3721527385086926,0.0,0.0,38294.51679254447,19169.140977296545,57463.65776984101,2738.448711042364,0.0,0.0,98799853.32476473,49456383.721425086,148256237.0461898,7065197.674489299,0.0
DRAXD-2,biomass,2580.0,14,operation,0.3449052256799746,0.0,0.0,35490.74772246939,17765.654288504677,53256.40201097407,2537.950612643525,0.0,0.0,91566129.12397102,45835388.06434207,137401517.1883131,6547912.580620294,0.0
DRAXD-2,biomass,2580.0,15,operation,0.3196526651343602,0.0,0.0,32892.259242325665,16464.92519787273,49357.1844401984,2352.132171124676,0.0,0.0,84862028.84520021,42479507.010511644,127341535.85571186,6068501.0015016645,0.0
DRAXD-2,biomass,2580.0,16,operation,0.29624899456381854,0.0,0.0,30484.021540616926,15259.430211188816,45743.45175180574,2179.9186015984023,0.0,0.0,78648775.57479167,39369329.94486714,118018105.5196588,5624189.992123878,0.0
DRAXD-2,biomass,2580.0,17,operation,0.27455884574960016,0.0,0.0,28252.105227633856,14142.196673947003,42394.30190158086,2020.3138105638577,0.0,0.0,72890431.48729534,36486867.41878327,109377298.90607862,5212409.631254753,0.0
DRAXD-2,biomass,2580.0,18,operation,0.25445676158443015,0.0,0.0,26183.60076703786,13106.762441100094,39290.363208137955,1872.3946344428707,0.0,0.0,67553689.97895768,33815447.09803824,101369137.07699592,4830778.156862606,0.0
DRAXD-2,biomass,2580.0,19,operation,0.23582647042115865,0.0,0.0,24266.543806337224,12147.138499629375,36413.6823059666,1735.3054999470537,0.0,0.0,62607683.02035004,31339617.329043787,93947300.34939383,4477088.189863399,0.0
DRAXD-2,biomass,2580.0,20,operation,0.21856021355065675,0.0,0.0,22489.84597436258,11257.774327738067,33747.620302100644,1608.2534753911525,0.0,0.0,58023802.61385545,29045057.76556421,87068860.37941965,4149293.9665091736,0.0
DRAXD-2,biomass,2580.0,21,operation,0.20255812191905168,0.0,0.0,20843.230745470417,10433.525790304047,31276.756535774464,1490.5036843291498,0.0,0.0,53775535.323313676,26918496.538984444,80694031.86229812,3845499.5055692066,0.0
DRAXD-2,biomass,2580.0,22,operation,0.18772763847919527,0.0,0.0,19317.173999509192,9669.625384897172,28986.799384406364,1381.3750549853105,0.0,0.0,49838308.918733716,24947633.4930347,74785942.41176842,3563947.641862101,0.0
DRAXD-2,biomass,2580.0,23,operation,0.1739829828352134,0.0,0.0,17902.84893374346,8961.654666262439,26864.503600005897,1280.2363808946343,0.0,0.0,46189350.24905812,23121069.038957093,69310419.28801522,3303009.8627081565,0.0
DRAXD-2,biomass,2580.0,24,operation,0.16124465508360838,0.0,0.0,16592.075008103304,8305.518689770566,24897.59369787387,1186.502669967224,0.0,0.0,42807553.52090652,21428238.21960806,64235791.74051458,3061176.888515438,0.0
DRAXD-2,biomass,2580.0,25,operation,0.14943897598110137,0.0,0.0,15377.270628455331,7697.422326015353,23074.692954470684,1099.6317608593363,0.0,0.0,39673358.22141475,19859349.60111961,59532707.82253437,2837049.9430170874,0.0
DRAXD-2,biomass,2580.0,26,operation,0.13849766077951933,0.0,0.0,14251.409294212539,7133.848309560105,21385.257603772643,1019.121187080015,0.0,0.0,36768635.979068354,18405328.638665073,55173964.61773342,2629332.6626664386,0.0
DRAXD-2,biomass,2580.0,27,operation,0.1283574242627612,0.0,0.0,13207.978956638128,6611.536894865713,19819.515851503842,944.505270695102,0.0,0.0,34076585.708126366,17057765.18875354,51134350.89687991,2436823.5983933634,0.0
DRAXD-2,biomass,2580.0,28,operation,0.11895961470135423,0.0,0.0,12240.944352769351,6127.467001729115,18368.411354498465,875.3524288184449,0.0,0.0,31581636.430144925,15808864.864461116,47390501.29460604,2258409.2663515876,0.0
DRAXD-2,biomass,2580.0,29,operation,0.11024987460737184,0.0,0.0,11344.712097098563,5678.838741176194,17023.550838274758,811.2626773108849,0.0,0.0,29269357.210514292,14651403.952234581,43920761.16274887,2093057.707462083,0.0
biomass_27,biomass,43.0,0,pre_dev,1.0,42900.0,0.0,0.0,0.0,42900.0,0.0,1844700.0,0.0,0.0,0.0,1844700.0,0.0,0.0
biomass_27,biomass,43.0,1,pre_dev,0.9267840593141798,39759.03614457831,0.0,0.0,0.0,39759.03614457831,0.0,1709638.5542168675,0.0,0.0,0.0,1709638.5542168675,0.0,0.0
biomass_27,biomass,43.0,2,pre_dev,0.8589286925988693,37964.64821287002,0.0,0.0,0.0,37964.64821287002,0.0,1632479.873153411,0.0,0.0,0.0,1632479.873153411,0.0,0.0
biomass_27,biomass,43.0,3,construction,0.7960414203882012,0.0,1171772.9708114322,0.0,0.0,1171772.9708114322,0.0,0.0,50386237.744891584,0.0,0.0,50386237.744891584,0.0,183089.5266892863
biomass_27,biomass,43.0,4,construction,0.7377584989696027,0.0,1274846.6862194734,0.0,0.0,1274846.6862194734,0.0,0.0,54818407.507437356,0.0,0.0,54818407.507437356,0.0,199194.7947217927
biomass_27,biomass,43.0,5,operation,0.6837428164685846,0.0,0.0,70357.13581461736,35218.771984917024,105575.90779953438,5031.253140702433,0.0,0.0,3025356.8400285463,1514407.195351432,4539764.035379979,216343.8850502046,0.0
biomass_27,biomass,43.0,6,operation,0.6336819429736651,0.0,0.0,65205.871931990136,32640.19646424192,97846.06839623206,4662.885209177417,0.0,0.0,2803852.4930755757,1403528.4479624026,4207380.941037979,200504.06399462893,0.0
biomass_27,biomass,43.0,7,operation,0.58728632342323,0.0,0.0,60431.76268025036,30250.413775942463,90682.17645619283,4321.487682277495,0.0,0.0,2598565.7952507655,1300767.7923655258,3899333.587616292,185823.9703379323,0.0
biomass_27,biomass,43.0,8,operation,0.5442876028018814,0.0,0.0,56007.19432831359,28035.601275201545,84042.79560351514,4005.0858964573636,0.0,0.0,2408309.3561174846,1205530.8548336665,3613840.2109511513,172218.69354766663,0.0
biomass_27,biomass,43.0,9,operation,0.5044370739591115,0.0,0.0,51906.57491039258,25982.948355145083,77889.52326553766,3711.849765020726,0.0,0.0,2231982.7211468806,1117266.7792712385,3349249.5004181196,159609.5398958912,0.0
biomass_27,biomass,43.0,10,operation,0.4675042390723925,0.0,0.0,48106.18620054919,24080.58234953205,72186.76855008124,3440.083192790293,0.0,0.0,2068566.0066236153,1035465.0410298782,3104031.047653493,147923.5772899826,0.0
biomass_27,biomass,43.0,11,operation,0.43327547643409875,0.0,0.0,44584.04652506876,22317.499860548705,66901.54638561746,3188.214265792672,0.0,0.0,1917114.000577957,959652.4940035944,2876766.494581551,137093.2134290849,0.0
biomass_27,biomass,43.0,12,operation,0.40155280485087935,0.0,0.0,41319.78361915549,20683.50311450297,62003.28673365846,2954.7861592147106,0.0,0.0,1776750.695623686,889390.6339236278,2666141.329547314,127055.80484623255,0.0
biomass_27,biomass,43.0,13,operation,0.3721527385086926,0.0,0.0,38294.51679254447,19169.140977296545,57463.65776984101,2738.448711042364,0.0,0.0,1646664.222079412,824273.0620237514,2470937.2841031635,117753.29457482164,0.0
biomass_27,biomass,43.0,14,operation,0.3449052256799746,0.0,0.0,35490.74772246939,17765.654288504677,53256.40201097407,2537.950612643525,0.0,0.0,1526102.1520661837,763923.1344057011,2290025.2864718847,109131.87634367157,0.0
biomass_27,biomass,43.0,15,operation,0.3196526651343602,0.0,0.0,32892.259242325665,16464.92519787273,49357.1844401984,2352.132171124676,0.0,0.0,1414367.1474200035,707991.7835085273,2122358.930928531,101141.68335836107,0.0
biomass_27,biomass,43.0,16,operation,0.29624899456381854,0.0,0.0,30484.021540616926,15259.430211188816,45743.45175180574,2179.9186015984023,0.0,0.0,1310812.9262465278,656155.4990811191,1966968.4253276468,93736.4998687313,0.0
biomass_27,biomass,43.0,17,operation,0.27455884574960016,0.0,0.0,28252.105227633856,14142.196673947003,42394.30190158086,2020.3138105638577,0.0,0.0,1214840.5247882558,608114.4569797211,1822954.981767977,86873.49385424588,0.0
biomass_27,biomass,43.0,18,operation,0.25445676158443015,0.0,0.0,26183.60076703786,13106.762441100094,39290.363208137955,1872.3946344428707,0.0,0.0,1125894.832982628,563590.7849673041,1689485.617949932,80512.96928104344,0.0
biomass_27,biomass,43.0,19,operation,0.23582647042115865,0.0,0.0,24266.543806337224,12147.138499629375,36413.6823059666,1735.3054999470537,0.0,0.0,1043461.3836725006,522326.95548406313,1565788.3391565636,74618.1364977233,0.0
biomass_27,biomass,43.0,20,operation,0.21856021355065675,0.0,0.0,22489.84597436258,11257.774327738067,33747.620302100644,1608.2534753911525,0.0,0.0,967063.3768975909,484084.2960927369,1451147.6729903277,69154.89944181955,0.0
biomass_27,biomass,43.0,21,operation,0.20255812191905168,0.0,0.0,20843.230745470417,10433.525790304047,31276.756535774464,1490.5036843291498,0.0,0.0,896258.9220552279,448641.608983074,1344900.531038302,64091.658426153444,0.0
biomass_27,biomass,43.0,22,operation,0.18772763847919527,0.0,0.0,19317.173999509192,9669.625384897172,28986.799384406364,1381.3750549853105,0.0,0.0,830638.4819788953,415793.8915505784,1246432.3735294736,59399.12736436835,0.0
biomass_27,biomass,43.0,23,operation,0.1739829828352134,0.0,0.0,17902.84893374346,8961.654666262439,26864.503600005897,1280.2363808946343,0.0,0.0,769822.5041509687,385351.1506492849,1155173.6548002537,55050.16437846927,0.0
biomass_27,biomass,43.0,24,operation,0.16124465508360838,0.0,0.0,16592.075008103304,8305.518689770566,24897.59369787387,1186.502669967224,0.0,0.0,713459.2253484421,357137.3036601343,1070596.5290085764,51019.61480859063,0.0
biomass_27,biomass,43.0,25,operation,0.14943897598110137,0.0,0.0,15377.270628455331,7697.422326015353,23074.692954470684,1099.6317608593363,0.0,0.0,661222.6370235792,330989.1600186602,992211.7970422393,47284.16571695146,0.0
biomass_27,biomass,43.0,26,operation,0.13849766077951933,0.0,0.0,14251.409294212539,7133.848309560105,21385.257603772643,1019.121187080015,0.0,0.0,612810.5996511392,306755.4773110845,919566.0769622236,43822.21104444065,0.0
biomass_27,biomass,43.0,27,operation,0.1283574242627612,0.0,0.0,13207.978956638128,6611.536894865713,19819.515851503842,944.505270695102,0.0,0.0,567943.0951354395,284296.08647922566,852239.1816146652,40613.726639889384,0.0
biomass_27,biomass,43.0,28,operation,0.11895961470135423,0.0,0.0,12240.944352769351,6127.467001729115,18368.411354498465,875.3524288184449,0.0,0.0,526360.6071690822,263481.0810743519,789841.688243434,37640.15443919313,0.0
biomass_27,biomass,43.0,29,operation,0.11024987460737184,0.0,0.0,11344.712097098563,5678.838741176194,17023.550838274758,811.2626773108849,0.0,0.0,487822.62017523823,244190.06587057636,732012.6860458145,34884.29512436805,0.0
biomass_120,biomass,34.0,0,pre_dev,1.0,42900.0,0.0,0.0,0.0,42900.0,0.0,1458600.0,0.0,0.0,0.0,1458600.0,0.0,0.0
biomass_120,biomass,34.0,1,pre_dev,0.9267840593141798,39759.03614457831,0.0,0.0,0.0,39759.03614457831,0.0,1351807.2289156627,0.0,0.0,0.0,1351807.2289156627,0.0,0.0
biomass_120,biomass,34.0,2,pre_dev,0.8589286925988693,37964.64821287002,0.0,0.0,0.0,37964.64821287002,0.0,1290798.0392375807,0.0,0.0,0.0,1290798.0392375807,0.0,0.0
biomass_120,biomass,34.0,3,construction,0.7960414203882012,0.0,1171772.9708114322,0.0,0.0,1171772.9708114322,0.0,0.0,39840281.0075887,0.0,0.0,39840281.0075887,0.0,183089.5266892863
biomass_120,biomass,34.0,4,construction,0.7377584989696027,0.0,1274846.6862194734,0.0,0.0,1274846.6862194734,0.0,0.0,43344787.33146209,0.0,0.0,43344787.33146209,0.0,199194.7947217927
biomass_120,biomass,34.0,5,operation,0.6837428164685846,0.0,0.0,70357.13581461736,35218.771984917024,105575.90779953438,5031.253140702433,0.0,0.0,2392142.6176969903,1197438.2474871788,3589580.8651841693,171062.60678388271,0.0
biomass_120,biomass,34.0,6,operation,0.6336819429736651,0.0,0.0,65205.871931990136,32640.19646424192,97846.06839623206,4662.885209177417,0.0,0.0,2216999.6456876644,1109766.6797842253,3326766.32547189,158538.09711203218,0.0
biomass_120,biomass,34.0,7,operation,0.58728632342323,0.0,0.0,60431.76268025036,30250.413775942463,90682.17645619283,4321.487682277495,0.0,0.0,2054679.9311285121,1028514.0683820437,3083193.999510556,146930.58119743483,0.0
biomass_120,biomass,34.0,8,operation,0.5442876028018814,0.0,0.0,56007.19432831359,28035.601275201545,84042.79560351514,4005.0858964573636,0.0,0.0,1904244.607162662,953210.4433568525,2857455.050519515,136172.92047955038,0.0
biomass_120,biomass,34.0,9,operation,0.5044370739591115,0.0,0.0,51906.57491039258,25982.948355145083,77889.52326553766,3711.849765020726,0.0,0.0,1764823.5469533475,883420.2440749328,2648243.7910282803,126202.89201070469,0.0
biomass_120,biomass,34.0,10,operation,0.4675042390723925,0.0,0.0,48106.18620054919,24080.58234953205,72186.76855008124,3440.083192790293,0.0,0.0,1635610.3308186727,818739.7998840897,2454350.130702762,116962.82855486996,0.0
biomass_120,biomass,34.0,11,operation,0.43327547643409875,0.0,0.0,44584.04652506876,22317.499860548705,66901.54638561746,3188.214265792672,0.0,0.0,1515857.581852338,758794.995258656,2274652.5771109937,108399.28503695085,0.0
biomass_120,biomass,34.0,12,operation,0.40155280485087935,0.0,0.0,41319.78361915549,20683.50311450297,62003.28673365846,2954.7861592147106,0.0,0.0,1404872.6430512867,703239.1058931011,2108111.748944388,100462.72941330016,0.0
biomass_120,biomass,34.0,13,operation,0.3721527385086926,0.0,0.0,38294.51679254447,19169.140977296545,57463.65776984101,2738.448711042364,0.0,0.0,1302013.570946512,651750.7932280826,1953764.3641745944,93107.25617544037,0.0
biomass_120,biomass,34.0,14,operation,0.3449052256799746,0.0,0.0,35490.74772246939,17765.654288504677,53256.40201097407,2537.950612643525,0.0,0.0,1206685.4225639591,604032.245809159,1810717.6683731182,86290.32082987984,0.0
biomass_120,biomass,34.0,15,operation,0.3196526651343602,0.0,0.0,32892.259242325665,16464.92519787273,49357.1844401984,2352.132171124676,0.0,0.0,1118336.8142390726,559807.4567276728,1678144.2709667454,79972.49381823899,0.0
biomass_120,biomass,34.0,16,operation,0.29624899456381854,0.0,0.0,30484.021540616926,15259.430211188816,45743.45175180574,2179.9186015984023,0.0,0.0,1036456.7323809755,518820.62718041975,1555277.3595613951,74117.23245434568,0.0
biomass_120,biomass,34.0,17,operation,0.27455884574960016,0.0,0.0,28252.105227633856,14142.196673947003,42394.30190158086,2020.3138105638577,0.0,0.0,960571.5777395511,480834.6869141981,1441406.2646537493,68690.66955917116,0.0
biomass_120,biomass,34.0,18,operation,0.25445676158443015,0.0,0.0,26183.60076703786,13106.762441100094,39290.363208137955,1872.3946344428707,0.0,0.0,890242.4260792872,445629.9229974032,1335872.3490766904,63661.4175710576,0.0
biomass_120,biomass,34.0,19,operation,0.23582647042115865,0.0,0.0,24266.543806337224,12147.138499629375,36413.6823059666,1735.3054999470537,0.0,0.0,825062.4894154656,413002.7089873987,1238065.1984028644,59000.38699819983,0.0
biomass_120,biomass,34.0,20,operation,0.21856021355065675,0.0,0.0,22489.84597436258,11257.774327738067,33747.620302100644,1608.2534753911525,0.0,0.0,764654.7631283277,382764.32714309427,1147419.090271422,54680.61816329919,0.0
biomass_120,biomass,34.0,21,operation,0.20255812191905168,0.0,0.0,20843.230745470417,10433.525790304047,31276.756535774464,1490.5036843291498,0.0,0.0,708669.8453459942,354739.87687033764,1063409.7222163319,50677.12526719109,0.0
biomass_120,biomass,34.0,22,operation,0.18772763847919527,0.0,0.0,19317.173999509192,9669.625384897172,28986.799384406364,1381.3750549853105,0.0,0.0,656783.9159833125,328767.26308650384,985551.1790698164,46966.75186950056,0.0
biomass_120,biomass,34.0,23,operation,0.1739829828352134,0.0,0.0,17902.84893374346,8961.654666262439,26864.503600005897,1280.2363808946343,0.0,0.0,608696.8637472775,304696.25865292293,913393.1224002005,43528.03695041757,0.0
biomass_120,biomass,34.0,24,operation,0.16124465508360838,0.0,0.0,16592.075008103304,8305.518689770566,24897.59369787387,1186.502669967224,0.0,0.0,564130.5502755123,282387.63545219926,846518.1857277115,40341.09077888561,0.0
biomass_120,biomass,34.0,25,operation,0.14943897598110137,0.0,0.0,15377.270628455331,7697.422326015353,23074.692954470684,1099.6317608593363,0.0,0.0,522827.20136748126,261712.359084522,784539.5604520033,37387.47986921744,0.0
biomass_120,biomass,34.0,26,operation,0.13849766077951933,0.0,0.0,14251.409294212539,7133.848309560105,21385.257603772643,1019.121187080015,0.0,0.0,484547.9160032263,242550.84252504358,727098.7585282698,34650.12036072051,0.0
biomass_120,biomass,34.0,27,operation,0.1283574242627612,0.0,0.0,13207.978956638128,6611.536894865713,19819.515851503842,944.505270695102,0.0,0.0,449071.28452569636,224792.25442543425,673863.5389511306,32113.17920363347,0.0
biomass_120,biomass,34.0,28,operation,0.11895961470135423,0.0,0.0,12240.944352769351,6127.467001729115,18368.411354498465,875.3524288184449,0.0,0.0,416192.10799415794,208333.8780587899,624525.9860529478,29761.982579827127,0.0
biomass_120,biomass,34.0,29,operation,0.11024987460737184,0.0,0.0,11344.712097098563,5678.838741176194,17023.550838274758,811.2626773108849,0.0,0.0,385720.21130135114,193080.5171999906,578800.7285013418,27582.931028570085,0.0
biomass_181,biomass,30.0,0,pre_dev,1.0,42900.0,0.0,0.0,0.0,42900.0,0.0,1287000.0,0.0,0.0,0.0,1287000.0,0.0,0.0
biomass_181,biomass,30.0,1,pre_dev,0.9267840593141798,39759.03614457831,0.0,0.0,0.0,39759.03614457831,0.0,1192771.0843373493,0.0,0.0,0.0,1192771.0843373493,0.0,0.0
biomass_181,biomass,30.0,2,pre_dev,0.8589286925988693,37964.64821287002,0.0,0.0,0.0,37964.64821287002,0.0,1138939.4463861007,0.0,0.0,0.0,1138939.4463861007,0.0,0.0
biomass_181,biomass,30.0,3,construction,0.7960414203882012,0.0,1171772.9708114322,0.0,0.0,1171772.9708114322,0.0,0.0,35153189.12434296,0.0,0.0,35153189.12434296,0.0,183089.5266892863
biomass_181,biomass,30.0,4,construction,0.7377584989696027,0.0,1274846.6862194734,0.0,0.0,1274846.6862194734,0.0,0.0,38245400.5865842,0.0,0.0,38245400.5865842,0.0,199194.7947217927
biomass_181,biomass,30.0,5,operation,0.6837428164685846,0.0,0.0,70357.13581461736,35218.771984917024,105575.90779953438,5031.253140702433,0.0,0.0,2110714.0744385207,1056563.1595475108,3167277.2339860313,150937.59422107297,0.0
biomass_181,biomass,30.0,6,operation,0.6336819429736651,0.0,0.0,65205.871931990136,32640.19646424192,97846.06839623206,4662.885209177417,0.0,0.0,1956176.157959704,979205.8939272575,2935382.051886962,139886.5562753225,0.0
biomass_181,biomass,30.0,7,operation,0.58728632342323,0.0,0.0,60431.76268025036,30250.413775942463,90682.17645619283,4321.487682277495,0.0,0.0,1812952.8804075108,907512.4132782739,2720465.293685785,129644.63046832485,0.0
biomass_181,biomass,30.0,8,operation,0.5442876028018814,0.0,0.0,56007.19432831359,28035.601275201545,84042.79560351514,4005.0858964573636,0.0,0.0,1680215.8298494078,841068.0382560464,2521283.8681054544,120152.5768937209,0.0
biomass_181,biomass,30.0,9,operation,0.5044370739591115,0.0,0.0,51906.57491039258,25982.948355145083,77889.52326553766,3711.849765020726,0.0,0.0,1557197.2473117774,779488.4506543525,2336685.69796613,111355.49295062177,0.0
biomass_181,biomass,30.0,10,operation,0.4675042390723925,0.0,0.0,48106.18620054919,24080.58234953205,72186.76855008124,3440.083192790293,0.0,0.0,1443185.5860164757,722417.4704859615,2165603.056502437,103202.4957837088,0.0
biomass_181,biomass,30.0,11,operation,0.43327547643409875,0.0,0.0,44584.04652506876,22317.499860548705,66901.54638561746,3188.214265792672,0.0,0.0,1337521.3957520628,669524.9958164612,2007046.3915685238,95646.42797378016,0.0
biomass_181,biomass,30.0,12,operation,0.40155280485087935,0.0,0.0,41319.78361915549,20683.50311450297,62003.28673365846,2954.7861592147106,0.0,0.0,1239593.5085746646,620505.0934350891,1860098.6020097537,88643.58477644132,0.0
biomass_181,biomass,30.0,13,operation,0.3721527385086926,0.0,0.0,38294.51679254447,19169.140977296545,57463.65776984101,2738.448711042364,0.0,0.0,1148835.503776334,575074.2293188963,1723909.7330952303,82153.46133127091,0.0
biomass_181,biomass,30.0,14,operation,0.3449052256799746,0.0,0.0,35490.74772246939,17765.654288504677,53256.40201097407,2537.950612643525,0.0,0.0,1064722.4316740816,532969.6286551403,1597692.0603292221,76138.51837930575,0.0
biomass_181,biomass,30.0,15,operation,0.3196526651343602,0.0,0.0,32892.259242325665,16464.92519787273,49357.1844401984,2352.132171124676,0.0,0.0,986767.7772697699,493947.7559361819,1480715.533205952,70563.96513374028,0.0
biomass_181,biomass,30.0,16,operation,0.29624899456381854,0.0,0.0,30484.021540616926,15259.430211188816,45743.45175180574,2179.9186015984023,0.0,0.0,914520.6462185078,457782.90633566445,1372303.5525541722,65397.55804795207,0.0
biomass_181,biomass,30.0,17,operation,0.27455884574960016,0.0,0.0,28252.105227633856,14142.196673947003,42394.30190158086,2020.3138105638577,0.0,0.0,847563.1568290157,424265.90021841007,1271829.0570474258,60609.41431691573,0.0
biomass_181,biomass,30.0,18,operation,0.25445676158443015,0.0,0.0,26183.60076703786,13106.762441100094,39290.363208137955,1872.3946344428707,0.0,0.0,785508.0230111359,393202.87323300284,1178710.8962441387,56171.83903328612,0.0
biomass_181,biomass,30.0,19,operation,0.23582647042115865,0.0,0.0,24266.543806337224,12147.138499629375,36413.6823059666,1735.3054999470537,0.0,0.0,727996.3141901167,364414.15498888126,1092410.469178998,52059.16499841161,0.0
biomass_181,biomass,30.0,20,operation,0.21856021355065675,0.0,0.0,22489.84597436258,11257.774327738067,33747.620302100644,1608.2534753911525,0.0,0.0,674695.3792308774,337733.229832142,1012428.6090630193,48247.604261734574,0.0
biomass_181,biomass,30.0,21,operation,0.20255812191905168,0.0,0.0,20843.230745470417,10433.525790304047,31276.756535774464,1490.5036843291498,0.0,0.0,625296.9223641125,313005.7737091214,938302.696073234,44715.110529874495,0.0
biomass_181,biomass,30.0,22,operation,0.18772763847919527,0.0,0.0,19317.173999509192,9669.625384897172,28986.799384406364,1381.3750549853105,0.0,0.0,579515.2199852758,290088.76154691516,869603.9815321909,41441.251649559315,0.0
biomass_181,biomass,30.0,23,operation,0.1739829828352134,0.0,0.0,17902.84893374346,8961.654666262439,26864.503600005897,1280.2363808946343,0.0,0.0,537085.4680123038,268849.63998787315,805935.108000177,38407.091426839026,0.0
biomass_181,biomass,30.0,24,operation,0.16124465508360838,0.0,0.0,16592.075008103304,8305.518689770566,24897.59369787387,1186.502669967224,0.0,0.0,497762.2502430991,249165.56069311698,746927.810936216,35595.08009901672,0.0
biomass_181,biomass,30.0,25,operation,0.14943897598110137,0.0,0.0,15377.270628455331,7697.422326015353,23074.692954470684,1099.6317608593363,0.0,0.0,461318.11885365995,230922.6697804606,692240.7886341205,32988.952825780085,0.0
biomass_181,biomass,30.0,26,operation,0.13849766077951933,0.0,0.0,14251.409294212539,7133.848309560105,21385.257603772643,1019.121187080015,0.0,0.0,427542.2788263762,214015.44928680314,641557.7281131793,30573.635612400452,0.0
biomass_181,biomass,30.0,27,operation,0.1283574242627612,0.0,0.0,13207.978956638128,6611.536894865713,19819.515851503842,944.505270695102,0.0,0.0,396239.3686991438,198346.1068459714,594585.4755451153,28335.15812085306,0.0
biomass_181,biomass,30.0,28,operation,0.11895961470135423,0.0,0.0,12240.944352769351,6127.467001729115,18368.411354498465,875.3524288184449,0.0,0.0,367228.33058308053,183824.01005187343,551052.3406349539,26260.572864553345,0.0
biomass_181,biomass,30.0,29,operation,0.11024987460737184,0.0,0.0,11344.712097098563,5678.838741176194,17023.550838274758,811.2626773108849,0.0,0.0,340341.3629129569,170365.16223528582,510706.5251482427,24337.88031932655,0.0
biomass_199,biomass,40.0,0,pre_dev,1.0,42900.0,0.0,0.0,0.0,42900.0,0.0,1716000.0,0.0,0.0,0.0,1716000.0,0.0,0.0
biomass_199,biomass,40.0,1,pre_dev,0.9267840593141798,39759.03614457831,0.0,0.0,0.0,39759.03614457831,0.0,1590361.4457831325,0.0,0.0,0.0,1590361.4457831325,0.0,0.0
biomass_199,biomass,40.0,2,pre_dev,0.8589286925988693,37964.64821287002,0.0,0.0,0.0,37964.64821287002,0.0,1518585.928514801,0.0,0.0,0.0,1518585.928514801,0.0,0.0
biomass_199,biomass,40.0,3,construction,0.7960414203882012,0.0,1171772.9708114322,0.0,0.0,1171772.9708114322,0.0,0.0,46870918.83245729,0.0,0.0,46870918.83245729,0.0,183089.5266892863
biomass_199,biomass,40.0,4,construction,0.7377584989696027,0.0,1274846.6862194734,0.0,0.0,1274846.6862194734,0.0,0.0,50993867.448778935,0.0,0.0,50993867.448778935,0.0,199194.7947217927
biomass_199,biomass,40.0,5,operation,0.6837428164685846,0.0,0.0,70357.13581461736,35218.771984917024,105575.90779953438,5031.253140702433,0.0,0.0,2814285.4325846946,1408750.879396681,4223036.311981375,201250.1256280973,0.0
biomass_199,biomass,40.0,6,operation,0.6336819429736651,0.0,0.0,65205.871931990136,32640.19646424192,97846.06839623206,4662.885209177417,0.0,0.0,2608234.8772796053,1305607.8585696768,3913842.7358492827,186515.40836709668,0.0
biomass_199,biomass,40.0,7,operation,0.58728632342323,0.0,0.0,60431.76268025036,30250.413775942463,90682.17645619283,4321.487682277495,0.0,0.0,2417270.5072100144,1210016.5510376985,3627287.0582477134,172859.5072910998,0.0
biomass_199,biomass,40.0,8,operation,0.5442876028018814,0.0,0.0,56007.19432831359,28035.601275201545,84042.79560351514,4005.0858964573636,0.0,0.0,2240287.7731325435,1121424.0510080617,3361711.8241406055,160203.43585829454,0.0
biomass_199,biomass,40.0,9,operation,0.5044370739591115,0.0,0.0,51906.57491039258,25982.948355145083,77889.52326553766,3711.849765020726,0.0,0.0,2076262.996415703,1039317.9342058033,3115580.9306215066,148473.99060082904,0.0
biomass_199,biomass,40.0,10,operation,0.4675042390723925,0.0,0.0,48106.18620054919,24080.58234953205,72186.76855008124,3440.083192790293,0.0,0.0,1924247.4480219677,963223.293981282,2887470.7420032495,137603.32771161172,0.0
biomass_199,biomass,40.0,11,operation,0.43327547643409875,0.0,0.0,44584.04652506876,22317.499860548705,66901.54638561746,3188.214265792672,0.0,0.0,1783361.8610027505,892699.9944219482,2676061.8554246984,127528.57063170688,0.0
biomass_199,biomass,40.0,12,operation,0.40155280485087935,0.0,0.0,41319.78361915549,20683.50311450297,62003.28673365846,2954.7861592147106,0.0,0.0,1652791.3447662196,827340.1245801188,2480131.4693463384,118191.44636858843,0.0
biomass_199,biomass,40.0,13,operation,0.3721527385086926,0.0,0.0,38294.51679254447,19169.140977296545,57463.65776984101,2738.448711042364,0.0,0.0,1531780.6717017787,766765.6390918618,2298546.3107936406,109537.94844169455,0.0
