ProjectID,Wiki,TerminalName,FacilityType,Status,Country,Capacity,CapacityUnits,CapacityInBcm/y,StartYearEarliest,Location,State/Province,Latitude,Longitude,CostUSD,LastUpdated
0,https://www.gem.wiki/West_Nile_Delta_LNG_Terminal,West Nile Delta LNG Terminal,Import,Cancelled,Egypt,1.4,bcf/d,14.47,--,Idku,Beheira,31.337395,30.300927,--,2024-06-27
0,https://www.gem.wiki/Walvis_Bay_LNG_Terminal,Walvis Bay LNG Terminal (Import),Import,Cancelled,Namibia,,,--,2019,Walvis Bay,,-22.957199,14.484443,--,2024-07-18
1,https://www.gem.wiki/Walvis_Bay_LNG_Terminal,Walvis Bay LNG Terminal (Export),Export,Cancelled,Namibia,,,--,2019,Walvis Bay,,-22.957199,14.484443,--,2024-07-18
1,https://www.gem.wiki/Project_Venezuela_Liquefied_Natural_Gas_Terminal,Project Venezuela Liquefied Natural Gas,Export,Cancelled,Venezuela,4,mtpa,5.44,--,,,10.302279,-63.331569,2000000000,2024-09-12
1,https://www.gem.wiki/Venezuela_Offshore_LNG_Terminal,Venezuela Offshore LNG Terminal,Export,Cancelled,Venezuela,,,--,--,,,10.784384,-63.183186,--,2024-09-12
1,https://www.gem.wiki/Delta_Caribe_Oriental_Terminal,Delta Caribe Oriental Terminal,Export,Cancelled,Venezuela,4.7,mtpa,6.39,--,Valdez,Sucre,10.599336,-62.315522,--,2024-09-12
2,https://www.gem.wiki/Delta_Caribe_Oriental_Terminal,Delta Caribe Oriental Terminal,Export,Cancelled,Venezuela,4.7,mtpa,6.39,--,Valdez,Sucre,10.599336,-62.315522,--,2024-09-12
1,https://www.gem.wiki/Qeshm_LNG_Terminal,Qeshm LNG Terminal,Export,Cancelled,Iran,1.15,mtpa,1.56,--,Qeshm Island,,26.951056,55.752355,--,2024-06-24
2,https://www.gem.wiki/Qeshm_LNG_Terminal,Qeshm LNG Terminal,Export,Cancelled,Iran,1.15,mtpa,1.56,--,Qeshm Island,,26.951056,55.752355,--,2024-06-24
3,https://www.gem.wiki/Qeshm_LNG_Terminal,Qeshm LNG Terminal,Export,Cancelled,Iran,1.15,mtpa,1.56,--,Qeshm Island,,26.951056,55.752355,--,2024-06-24
0,https://www.gem.wiki/Steelhead_FSRU,Steelhead FSRU,Import,Cancelled,Canada,6,mtpa,8.16,--,Bamberton,British Columbia,48.595162,-123.527441,--,2024-09-09
1,https://www.gem.wiki/Energie_Saguenay_LNG_Terminal,Energie Saguenay LNG Terminal,Export,Shelved,Canada,5.5,mtpa,7.48,2025,Port Saguenay,Quebec,48.441644,-70.697435,3600000000,2024-09-09
2,https://www.gem.wiki/Energie_Saguenay_LNG_Terminal,Energie Saguenay LNG Terminal,Export,Shelved,Canada,5.5,mtpa,7.48,2025,Port Saguenay,Quebec,48.441644,-70.697435,3600000000,2024-09-09
0,https://www.gem.wiki/Everett_Marine_Terminal,Everett Marine Terminal,Import,Operating,United States,5.1,mtpa,6.94,1971,Everett,Massachusetts,42.393,-71.064,--,2024-07-03
0,https://www.gem.wiki/Northeast_Gateway_FSRU,Northeast Gateway FSRU,Import,Idle,United States,3,mtpa,4.08,2008,Boston,Massachusetts,42.398986,-70.616774,--,2024-07-08
0,https://www.gem.wiki/Neptune_LNG,Neptune LNG Terminal,Import,Retired,United States,,,--,2010,Boston,Massachusetts,42.573468,-70.665422,--,2024-07-08
0,https://www.gem.wiki/Bradwood_Landing_LNG_Terminal,Bradwood Landing LNG Terminal,Import,Cancelled,United States,,,--,--,Bradwood,Oregon,46.197011,-123.438761,--,2024-07-08
1,https://www.gem.wiki/Main_Pass_Energy_Hub_FLNG_Terminal,Main Pass Energy Hub FLNG Terminal,Export,Cancelled,United States,4,mtpa,5.44,2020,Gulf of Mexico,Louisiana,29.265556,-88.759444,2666666667,2024-07-08
2,https://www.gem.wiki/Main_Pass_Energy_Hub_FLNG_Terminal,Main Pass Energy Hub FLNG Terminal,Export,Cancelled,United States,4,mtpa,5.44,2020,Gulf of Mexico,Louisiana,29.265556,-88.759444,2666666667,2024-07-08
3,https://www.gem.wiki/Main_Pass_Energy_Hub_FLNG_Terminal,Main Pass Energy Hub FLNG Terminal,Export,Cancelled,United States,4,mtpa,5.44,2020,Gulf of Mexico,Louisiana,29.265556,-88.759444,2666666667,2024-07-08
4,https://www.gem.wiki/Main_Pass_Energy_Hub_FLNG_Terminal,Main Pass Energy Hub FLNG Terminal,Export,Cancelled,United States,4,mtpa,5.44,2020,Gulf of Mexico,Louisiana,29.265556,-88.759444,2666666667,2024-07-08
5,https://www.gem.wiki/Main_Pass_Energy_Hub_FLNG_Terminal,Main Pass Energy Hub FLNG Terminal,Export,Cancelled,United States,4,mtpa,5.44,2020,Gulf of Mexico,Louisiana,29.265556,-88.759444,2666666667,2024-07-08
6,https://www.gem.wiki/Main_Pass_Energy_Hub_FLNG_Terminal,Main Pass Energy Hub FLNG Terminal,Export,Cancelled,United States,4,mtpa,5.44,2020,Gulf of Mexico,Louisiana,29.265556,-88.759444,2666666667,2024-07-08
0,https://www.gem.wiki/Calhoun_LNG_Terminal,Calhoun LNG Terminal,Import,Cancelled,United States,7.2,mtpa,9.79,--,Point Comfort,Texas,28.615556,-96.629722,--,2024-07-08
0,https://www.gem.wiki/Bienville_FSRU,Bienville FSRU,Import,Cancelled,United States,10.7,mtpa,14.55,--,Dauphin Island,Alabama,30.256389,-88.125278,--,2024-07-08
1,https://www.gem.wiki/Galveston_Bay_LNG_Terminal,Galveston Bay LNG Terminals,Export,Cancelled,United States,5.5,mtpa,7.48,2027,Texas City,Texas,29.370473,-94.89321,--,2024-07-08
2,https://www.gem.wiki/Galveston_Bay_LNG_Terminal,Galveston Bay LNG Terminals,Export,Cancelled,United States,5.5,mtpa,7.48,2027,Texas City,Texas,29.370473,-94.89321,--,2024-07-08
3,https://www.gem.wiki/Galveston_Bay_LNG_Terminal,Galveston Bay LNG Terminals,Export,Cancelled,United States,5.5,mtpa,7.48,2027,Texas City,Texas,29.370473,-94.89321,--,2024-07-08
1,https://www.gem.wiki/Pointe_LNG_Terminal,Pointe LNG Terminal,Export,Cancelled,United States,2,mtpa,2.72,2026,Mile 46,Louisiana,29.859605,-89.991638,1333333333,2024-07-08
2,https://www.gem.wiki/Pointe_LNG_Terminal,Pointe LNG Terminal,Export,Cancelled,United States,2,mtpa,2.72,2026,Mile 46,Louisiana,29.859605,-89.991638,1333333333,2024-07-08
3,https://www.gem.wiki/Pointe_LNG_Terminal,Pointe LNG Terminal,Export,Cancelled,United States,2,mtpa,2.72,2026,Mile 46,Louisiana,29.859605,-89.991638,1333333333,2024-07-08
0,https://www.gem.wiki/Gulf_Gateway_LNG_Terminal,Gulf Gateway LNG Terminal,Import,Retired,United States,5.3,mtpa,7.21,2005,Gulf of Mexico,Louisiana,29.85,-93.2,--,2024-07-08
0,https://www.gem.wiki/Weavers_Cove_LNG_Terminal,Weaver's Cove LNG Terminal,Import,Cancelled,United States,6,mtpa,8.16,--,Fall River,Massachusetts,41.701389,-71.155556,--,2024-07-08
0,https://www.gem.wiki/Crown_Landing_LNG_Terminal,Crown Landing LNG Terminal,Import,Cancelled,United States,11,mtpa,14.96,--,Logan Township,New Jersey,39.891609,-75.1167,--,2024-07-08
0,https://www.gem.wiki/Creole_Trail_LNG_Terminal,Creole Trail LNG Terminal,Import,Cancelled,United States,27,mtpa,36.72,--,Cameron,Louisiana,29.85,-93.2,--,2024-07-08
0,https://www.gem.wiki/Broadwater_FSRU,Broadwater FSRU,Import,Cancelled,United States,8,mtpa,10.88,--,Long Island,New York,41.096667,-72.881111,--,2024-07-08
0,https://www.gem.wiki/Port_Pelican_LNG_Terminal,Port Pelican LNG Terminal,Import,Cancelled,United States,12,mtpa,16.32,--,Port Pelican,Texas,28.787546,-91.284707,--,2024-07-08
0,https://www.gem.wiki/Long_Beach_LNG_Terminal,Long Beach LNG Terminal,Import,Cancelled,United States,5,mtpa,6.8,--,Long Beach,California,33.754185,-118.216458,--,2024-07-08
0,https://www.gem.wiki/Quoddy_Bay_LNG_Terminal,Quoddy Bay LNG Terminal,Import,Cancelled,United States,,,--,--,Pleasent Point,Maine,44.957541,-67.041773,--,2024-07-08
0,https://www.gem.wiki/Downeast_LNG_Terminal,Downeast LNG Terminal,Import,Cancelled,United States,3,mtpa,4.08,--,Passamaquoddy Bay,Maine,45.083333,-67.083333,--,2024-07-08
1,https://www.gem.wiki/Downeast_LNG_Terminal,Downeast LNG Terminal,Export,Cancelled,United States,3,mtpa,4.08,--,Passamaquoddy Bay,Maine,45.083333,-67.083333,--,2024-07-08
0,https://www.gem.wiki/Sparrows_Point_LNG_Terminal,Sparrows Point LNG Terminal,Import,Cancelled,United States,11.5,mtpa,15.64,--,Baltimore,Maryland,39.219167,-76.476111,--,2024-07-08
0,https://www.gem.wiki/Oregon_LNG_Terminal,Oregon LNG Import Terminal,Import,Cancelled,United States,0.5,bcf/d,5.17,--,Warrenton,Oregon,46.1764445,-123.9092231,--,2024-07-08
1,https://www.gem.wiki/Oregon_LNG_Terminal,Oregon LNG Export Terminal,Export,Cancelled,United States,4.8,mtpa,6.53,--,Warrenton,Oregon,46.1764445,-123.9092231,--,2024-07-08
2,https://www.gem.wiki/Oregon_LNG_Terminal,Oregon LNG Export Terminal,Export,Cancelled,United States,4.8,mtpa,6.53,--,Warrenton,Oregon,46.1764445,-123.9092231,--,2024-07-08
0,https://www.gem.wiki/Safe_Harbor_Energy_LNG_Terminal,Safe Harbor Energy LNG Terminal,Import,Cancelled,United States,2,bcf/d,20.67,--,Long Beach,New York,40.388611,-73.609722,--,2024-07-08
0,https://www.gem.wiki/Port_Dolphin_LNG_Terminal,Port Dolphin LNG Terminal,Import,Cancelled,United States,6.4,mtpa,8.7,--,Tampa,Florida,27.968056,-82.476389,--,2024-07-08
0,https://www.gem.wiki/OceanWay_LNG_Terminal,OceanWay LNG Terminal,Import,Cancelled,United States,1.2,bcf/d,12.4,--,Los Angeles,California,33.774258,-118.687825,--,2024-07-08
0,https://www.gem.wiki/Calypso_LNG_Terminal,Calypso LNG Terminal,Import,Cancelled,United States,8,mtpa,10.88,--,Port Everglades,Florida,26.086022,-80.115287,--,2024-07-08
0,https://www.gem.wiki/Liberty_FSRU,Liberty FSRU,Import,Cancelled,United States,18,mtpa,24.48,--,Asbury Park,New Jersey,40.222884,-74.010232,--,2024-07-08
1,https://www.gem.wiki/Barca_LNG_Terminal,Barca LNG Terminal,Export,Cancelled,United States,1.6,bcf/d,16.54,--,Brownsville,Texas,25.950835,-97.410844,--,2024-07-08
1,https://www.gem.wiki/New_Fortress_Wyalusing_LNG_Terminal,New Fortress Wyalusing LNG Terminal,Export,Proposed,United States,1750000,gal/day,1.4,2024,Wyalusing Township,Pennsylvania,41.653541,-76.233213,400000000,2024-07-08
2,https://www.gem.wiki/New_Fortress_Wyalusing_LNG_Terminal,New Fortress Wyalusing LNG Terminal,Export,Proposed,United States,1750000,gal/day,1.4,2024,Wyalusing Township,Pennsylvania,41.653541,-76.233213,400000000,2024-07-08
1,https://www.gem.wiki/Greater_Tortue_Ahmeyim_FLNG,Greater Tortue Ahmeyim FLNG Terminal,Export,Construction,Mauritania,0.63,mtpa,0.85,2024,,,16.355626,-17.745783,289800000,2024-07-18
2,https://www.gem.wiki/Greater_Tortue_Ahmeyim_FLNG,Greater Tortue Ahmeyim FLNG Terminal,Export,Construction,Mauritania,0.63,mtpa,0.85,2024,,,16.355626,-17.745783,289800000,2024-07-18
3,https://www.gem.wiki/Greater_Tortue_Ahmeyim_FLNG,Greater Tortue Ahmeyim FLNG Terminal,Export,Construction,Mauritania,0.63,mtpa,0.85,2024,,,16.355626,-17.745783,289800000,2024-07-18
4,https://www.gem.wiki/Greater_Tortue_Ahmeyim_FLNG,Greater Tortue Ahmeyim FLNG Terminal,Export,Construction,Mauritania,0.63,mtpa,0.85,2024,,,16.355626,-17.745783,289800000,2024-07-18
5,https://www.gem.wiki/Greater_Tortue_Ahmeyim_FLNG,Greater Tortue Ahmeyim FLNG Terminal,Export,Proposed,Mauritania,3,mtpa,4.08,--,,,16.355626,-17.745783,3450000000,2024-07-18
0,https://www.gem.wiki/Ennore_LNG_Terminal,Ennore LNG Terminal,Import,Operating,India,5,mtpa,6.8,2019,Ennore Port,Tamil Nadu,13.259407,80.337425,--,2024-06-13
1,https://www.gem.wiki/Ennore_LNG_Terminal,Ennore LNG Terminal,Import,Proposed,India,5,mtpa,6.8,--,Ennore Port,Tamil Nadu,13.259407,80.337425,408390000,2024-06-12
0,https://www.gem.wiki/Gothenburg_LNG_Terminal,Gothenburg LNG Terminal,Import,Cancelled,Sweden,0.4,mtpa,0.54,--,Gothenburg,,57.70177,11.947963,--,2024-07-26
0,https://www.gem.wiki/Sergipe_FSRU,Sergipe FSRU,Import,Operating,Brazil,5.6,mtpa,7.62,2020,Porto de Sergipe,Pernambuco,-10.843241,-36.918455,--,2024-09-13
0,https://www.gem.wiki/Maurice_Bonnefil_LNG_Terminal,Maurice Bonnefil LNG Terminal,Import,Cancelled,Haiti,,,--,--,Port-au-Prince,,18.746498,-72.436775,--,2024-09-12
0,https://www.gem.wiki/Abu_Dhabi_FSRU,Abu Dhabi FSRU,Import,Idle,United Arab Emirates,0.5,bcf/d,5.17,2016,Das Island,Abu Dhabi,25.1609,52.8766,--,2024-06-05
1,https://www.gem.wiki/Djibouti_FLNG_Terminal,Djibouti FLNG Terminal,Export,Shelved,Djibouti,3,mtpa,4.08,2020,Damerjog,,11.482124,43.186891,1600000000,2024-07-16
2,https://www.gem.wiki/Djibouti_FLNG_Terminal,Djibouti FLNG Terminal,Export,Shelved,Djibouti,3,mtpa,4.08,2020,Damerjog,,11.482124,43.186891,1200000000,2024-07-16
3,https://www.gem.wiki/Djibouti_FLNG_Terminal,Djibouti FLNG Terminal,Export,Shelved,Djibouti,4,mtpa,5.44,2020,Damerjog,,11.482124,43.186891,1200000000,2024-07-16
0,https://www.gem.wiki/Benin_FSRU,Benin FSRU,Import,Cancelled,Benin,0.5,mtpa,0.68,2021,Contonou,,6.346843,2.435208,--,2024-06-25
0,https://www.gem.wiki/Montego_Bay_LNG_Terminal,Montego Bay LNG Terminal,Import,Operating,Jamaica,0.5,mtpa,0.68,2016,,,18.463029,-77.934847,200000000,2024-09-13
0,https://www.gem.wiki/Al_Zour_LNG_Terminal,Al Zour LNG Import Terminal,Import,Operating,Kuwait,22,mtpa,29.92,2022,Al-Zour,,28.71836828,48.3973631,3000000000,2024-06-11
1,https://www.gem.wiki/Al_Zour_LNG_Terminal,Al Zour LNG Export Terminal,Export,Shelved,Kuwait,22,mtpa,29.92,--,Al-Zour,,28.707347,48.377053,--,2024-06-11
0,https://www.gem.wiki/North_Shore_LNG_Terminal,North Shore LNG Terminal,Import,Proposed,Canada,,,--,--,Marathon,,48.717011,-86.388657,--,2024-09-09
1,https://www.gem.wiki/North_Shore_LNG_Terminal,North Shore LNG Terminal,Import,Proposed,Canada,,,--,--,Terrace Bay,,48.784304,-87.096503,--,2024-09-09
2,https://www.gem.wiki/North_Shore_LNG_Terminal,North Shore LNG Terminal,Import,Proposed,Canada,,,--,--,Schreiber,,48.809983,-87.266636,--,2024-09-09
3,https://www.gem.wiki/North_Shore_LNG_Terminal,North Shore LNG Terminal,Import,Proposed,Canada,,,--,--,Manitouwadge,,49.126128,-85.828821,--,2024-09-09
4,https://www.gem.wiki/North_Shore_LNG_Terminal,North Shore LNG Terminal,Import,Proposed,Canada,,,--,--,Wawa,,47.992732,-84.771015,--,2024-09-09
1,https://www.gem.wiki/PEMEX_LNG_Terminal,PEMEX LNG Terminal,Export,Cancelled,Mexico,5,mtpa,6.8,2020,Salina Cruz,Oaxaca,16.167933,-95.192147,--,2024-09-12
1,https://www.gem.wiki/Deepwater_Port_LNG_Terminal,Avocet FLNG Terminal,Export,Cancelled,United States,8,mtpa,10.88,--,Gulf of Mexico,Louisiana,28.692,-90.81287,--,2024-07-02
1,https://www.gem.wiki/American_Coast_LNG_Terminal,American Coast LNG Terminal,Export,Cancelled,United States,8,mtpa,10.88,2022,,,29.259765,-93.665566,--,2024-07-08
0,https://www.gem.wiki/Buenaventura_FSRU,Buenaventura FSRU,Import,Proposed,Colombia,4.13,bcm/y,4.13,2026,Bay of Buenaventura,,3.904541,-77.077035,--,2024-08-27
0,https://www.gem.wiki/Acajutla_FSRU,Acajutla FSRU,Import,Operating,El Salvador,2.15,mtpa,2.92,2022,Acajutla,Sonsonate,13.576094,-89.840455,--,2024-09-13
0,https://www.gem.wiki/Alexandroupolis_FSRU,Alexandroupolis FSRU,Import,Construction,Greece,5.5,bcm/y,5.5,2024,Aegean Sea,,40.748354,25.718754,392400000,2024-07-26
0,https://www.gem.wiki/Gibraltar_LNG_Terminal,Gibraltar LNG Terminal,Import,Operating,Gibraltar,0.1,mtpa,0.14,2019,,,36.133677,-5.349828,--,2024-07-26
0,https://www.gem.wiki/Ravenna_LNG_Terminal,Ravenna LNG Terminal,Import,Operating,Italy,0.7,mtpa,0.95,2021,Port of Ravenna,,44.471734,12.248134,109000000,2024-07-26
0,https://www.gem.wiki/Old_Harbour_FSRU,Old Harbour FSRU,Import,Operating,Jamaica,3.6,mtpa,4.9,2019,,,17.894692,-77.101154,--,2024-09-13
0,https://www.gem.wiki/Ain_Sokhna_Hoegh_FSRU,Ain Sokhna Hoegh FSRU,Import,Operating,Egypt,4.2,mtpa,5.71,2015,Port of Ain Sokhna,,29.60254411,32.34039475,--,2024-09-11
0,https://www.gem.wiki/Sumed_BW_FSRU,Sumed BW FSRU,Import,Idle,Egypt,5.7,mtpa,7.75,2015,Port of Ain Sokhna,,29.60254411,32.34039475,--,2024-06-27
0,https://www.gem.wiki/Lysekil_LNG_Terminal,Lysekil LNG Terminal,Import,Operating,Sweden,0.2,mtpa,0.27,2014,,,58.274285,11.452119,--,2024-07-26
0,https://www.gem.wiki/Porto_do_A%C3%A7u_FSRU,Porto do Açu FSRU,Import,Operating,Brazil,5.6,mtpa,7.62,2021,Port of Açu,Rio de Janeiro,-21.847897,-40.991889,--,2024-09-13
1,https://www.gem.wiki/Alaska_Japan_LNG_Terminal,Alaska Japan LNG Terminal,Export,Cancelled,United States,1,mtpa,1.36,2021,,,61.268424,-149.91703,--,2024-07-08
0,https://www.gem.wiki/Pichilingue_LNG_Terminal,Pichilingue LNG Terminal,Import,Operating,Mexico,0.8,mtpa,1.09,2021,Port of Pichilingue,Baja California Sur,24.2740568,-110.3273078,--,2024-09-13
0,https://www.gem.wiki/Sudan_Red_Sea_LNG_Terminal,Sudan Red Sea LNG Terminal,Import,Shelved,Sudan,,,--,2018,Sudan Port,Red Sea State,19.580262,37.240723,--,2024-06-12
1,https://www.gem.wiki/Abbot_Point_LNG_Terminal,Abbot Point LNG Terminal,Export,Cancelled,Australia,0.5,mtpa,0.68,--,Abbot Point,Queensland,-19.8988746,148.084116,--,2024-05-21
2,https://www.gem.wiki/Abbot_Point_LNG_Terminal,Abbot Point LNG Terminal,Export,Cancelled,Australia,0.5,mtpa,0.68,--,Abbot Point,Queensland,-19.8988746,148.084116,--,2024-05-21
3,https://www.gem.wiki/Abbot_Point_LNG_Terminal,Abbot Point LNG Terminal,Export,Cancelled,Australia,0.5,mtpa,0.68,--,,,-19.8988746,148.084116,--,2024-05-21
4,https://www.gem.wiki/Abbot_Point_LNG_Terminal,Abbot Point LNG Terminal,Export,Cancelled,Australia,0.5,mtpa,0.68,--,Abbot Point,Queensland,-19.8988746,148.084116,--,2024-05-21
1,https://www.gem.wiki/Cash_Maple_FLNG_Terminal,Cash Maple FLNG Terminal,Export,Cancelled,Australia,2,mtpa,2.72,--,,Western Australia,-12.294941,124.947613,--,2024-05-23
1,https://www.gem.wiki/Poseidon_FLNG_Terminal,Poseidon FLNG Terminal,Export,Cancelled,Australia,3.9,mtpa,5.3,--,,,-13.85783,119.802714,--,2024-05-23
0,https://www.gem.wiki/Longford_LNG_Terminal,Longford LNG Terminal,Import,Cancelled,Australia,,,--,2022,Longford,Victoria,-38.2247742,146.8122813,--,2024-05-23
0,https://www.gem.wiki/Teluk_Lamong_LNG_Terminal,Teluk Lamong LNG Terminal,Import,Construction,Indonesia,0.3,mtpa,0.41,2023,Teluk Lamong,East Java,-7.2038832,112.669148,--,2024-07-12
0,https://www.gem.wiki/Gorontalo_FSRU,Gorontalo FSRU,Import,Operating,Indonesia,0.2,mtpa,0.27,2022,Gorontalo,Sulawesi,0.5453173,123.061134,--,2024-07-11
0,https://www.gem.wiki/Bangka_Belitung-Pontianak_FSRU,Bangka Belitung-Pontianak FSRU,Import,Cancelled,Indonesia,,,--,--,Pontianak,West Kalimantan,0.045634,109.181164,--,2024-07-12
0,https://www.gem.wiki/Niihama_LNG_Terminal,Niihama LNG Terminal,Import,Operating,Japan,1,mtpa,1.36,2022,Niihama,Shikoku,33.984979,133.314241,--,2024-08-26
0,https://www.gem.wiki/Sittwe_LNG_Terminal,Sittwe LNG Terminal,Import,Cancelled,Myanmar,,,--,--,Sittwe,Rakhine,20.1648761,92.8533529,--,2024-07-12
1,https://www.gem.wiki/Pandora_FLNG_Terminal,Pandora FLNG Terminal,Export,Cancelled,Papua New Guinea,1,mtpa,1.36,--,Coral Sea,,-9.476749,144.765096,1250000000,2024-05-29
1,https://www.gem.wiki/Western_LNG_Terminal,Western LNG Terminal,Export,Cancelled,Papua New Guinea,1.5,mtpa,2.04,2023,Daru Island,,-9.19426,143.257609,--,2024-05-30
0,https://www.gem.wiki/Tanglawan_LNG_Terminal,Tanglawan LNG Terminal,Import,Cancelled,Philippines,2.2,mtpa,2.99,2023,Batangas,Batangas,13.7707075,121.0354947,--,2024-07-15
1,https://www.gem.wiki/Portovaya_LNG_Terminal,Portovaya LNG Terminal,Export,Operating,Russia,0.75,mtpa,1.02,2022,,Leningrad Oblast,60.523347,28.130122,810000000,2024-04-19
2,https://www.gem.wiki/Portovaya_LNG_Terminal,Portovaya LNG Terminal,Export,Operating,Russia,0.75,mtpa,1.02,2022,,Leningrad Oblast,60.523347,28.130122,810000000,2024-04-19
3,https://www.gem.wiki/Portovaya_LNG_Terminal,Portovaya LNG Terminal,Export,Proposed,Russia,2,mtpa,2.72,--,,Leningrad Oblast,60.523347,28.130122,2000000000,2024-04-19
1,https://www.gem.wiki/Vysotsk_LNG_Terminal,Vysotsk LNG Terminal,Export,Operating,Russia,0.75,mtpa,1.02,2019,Vysotsk,Leningrad Oblast,60.603671,28.5496269,399000000,2024-05-07
2,https://www.gem.wiki/Vysotsk_LNG_Terminal,Vysotsk LNG Terminal,Export,Operating,Russia,0.75,mtpa,1.02,2019,Vysotsk,Leningrad Oblast,60.603671,28.5496269,399000000,2024-05-07
2,https://www.gem.wiki/Cambodia_LNG_Project,Cambodia LNG Project,Import,Shelved,Cambodia,0.6,mtpa,0.82,2022,Phnom Penh,,11.5792295,104.6099912,--,2024-07-12
3,https://www.gem.wiki/Cambodia_LNG_Project,Cambodia LNG Project,Import,Shelved,Cambodia,3,mtpa,4.08,2024,Phnom Penh,,11.5792295,104.6099912,--,2024-07-12
0,https://www.gem.wiki/Pinghu_LNG_Terminal,Pinghu LNG Terminal,Import,Operating,China,1,mtpa,1.36,2022,Pinghu,Zhejiang,30.681206,121.246827,--,2024-02-08
0,https://www.gem.wiki/Longkou_LNG_Terminal,Longkou LNG Terminal,Import,Construction,China,6,mtpa,8.16,2023,Longkou,Shandong,37.680774,120.220284,--,2024-01-30
1,https://www.gem.wiki/Longkou_LNG_Terminal,Longkou LNG Terminal,Import,Proposed,China,14,mtpa,19.04,--,Longkou,Shandong,37.680774,120.220284,--,2024-01-30
0,https://www.gem.wiki/Jeju_Aewol_LNG_Terminal,Jeju Aewol LNG Terminal,Import,Operating,South Korea,1.1,mtpa,1.5,2019,Jeju-si,Jeju Island,33.470118,126.3233004,--,2024-09-04
0,https://www.gem.wiki/Akita_LNG_Terminal,Akita LNG Terminal,Import,Operating,Japan,0.6,mtpa,0.82,2015,Akita,Akita,39.7617994,140.0547406,--,2023-08-29
0,https://www.gem.wiki/Shenzhen_LNG_Terminal_(Shenzhen_Gas_),Shenzhen LNG Terminal (Shenzhen Gas),Import,Operating,China,0.8,mtpa,1.09,2019,Longgang Dapeng,Guangdong,22.618619,114.384841,--,2024-02-15
1,https://www.gem.wiki/Shenzhen_LNG_Terminal_(Shenzhen_Gas_),Shenzhen LNG Terminal (Shenzhen Gas),Import,Construction,China,2,mtpa,2.72,--,Longgang Dapeng,Guangdong,22.618619,114.384841,--,2024-02-15
0,https://www.gem.wiki/Talcahuano_FSRU,Talcahuano FSRU,Import,Shelved,Chile,2.3,mtpa,3.13,--,,,-36.718357,-73.102769,--,2024-09-13
1,https://www.gem.wiki/Salina_Cruz_LNG_Terminal,Salina Cruz LNG Terminal,Export,Proposed,Mexico,3,mtpa,4.08,--,Salina Cruz,Oaxaca,16.161733,-95.195759,--,2024-09-05
0,https://www.gem.wiki/Rauma_LNG_terminal,Rauma LNG Terminal,Import,Cancelled,Finland,,,--,--,Rauma,,61.130747,21.435687,--,2024-07-24
0,https://www.gem.wiki/Stade_LNG_Terminal,Stade LNG Terminal,Import,Construction,Germany,13.3,bcm/y,13.3,2027,Stade,Lower Saxony,53.652459,9.510382,1090000000,2024-09-10
0,https://www.gem.wiki/Rostock_LNG_Terminal,Rostock LNG Terminal,Import,Proposed,Germany,0.8,mtpa,1.09,2026,Rostock,,54.181909,12.088052,--,2024-09-10
0,https://www.gem.wiki/NextDecade_Cork_FSRU,NextDecade Cork FSRU,Import,Cancelled,Ireland,4,bcm/y,4,--,Cork,,51.831398,-8.322984,136250000,2024-07-24
0,https://www.gem.wiki/HIGAS_LNG_Terminal,HIGAS LNG Terminal,Import,Operating,Italy,0.2,mtpa,0.27,2021,Oristano,Sardinia,39.863873,8.554238,41638000,2024-07-26
0,https://www.gem.wiki/Skulte_FRU,Skulte LNG Terminal,Import,Proposed,Latvia,3,mtpa,4.08,2024,Skulte,,57.315,24.367,119900000,2024-07-24
1,https://www.gem.wiki/Tjelbergodden_LNG_Terminal,Tjelbergodden LNG Terminal,Export,Retired,Norway,0.01,mtpa,0.02,1997,Kjørsvikbugen,,63.408456,8.693715,--,2024-07-26
1,https://www.gem.wiki/Snurrevarden_LNG_Terminal,Snurrevarden LNG Terminal,Export,Operating,Norway,0.02,mtpa,0.03,2003,,,59.313521,5.285961,--,2024-07-26
1,https://www.gem.wiki/Kollsnes_LNG_Terminal,Kollsnes LNG Terminal,Export,Operating,Norway,0.04,mtpa,0.05,2003,Kollsnesvegen,,60.548447,4.834402,--,2024-07-26
2,https://www.gem.wiki/Kollsnes_LNG_Terminal,Kollsnes LNG Terminal,Export,Operating,Norway,0.08,mtpa,0.11,2007,Kollsnesvegen,,60.548447,4.834402,--,2024-07-26
0,https://www.gem.wiki/Fredrikstad_LNG_Terminal,Fredrikstad LNG Terminal,Import,Operating,Norway,0.1,mtpa,0.14,2011,Øra,,59.1875329,10.9595717,--,2024-07-26
