type,latitude,longitude,capacity_mw
Hydro,23.0165,104.743,400.0
Hydro,43.58,85.57,50.0
Hydro,28.847,89.8338,20.0
Hydro,24.62,100.45,1605.0
Hydro,31.53,103.67,6.0
Hydro,24.3417,103.8244,15.0
Hydro,27.7017,109.7333,10.0
Hydro,28.7694,103.2167,6.0
Hydro,24.23,110.48,10.0
Hydro,24.662,116.5955,600.0
Hydro,28.2657,101.5217,6.0
Hydro,32.8396,105.0013,240.0
Hydro,27.38,101.55,32.0
Hydro,23.817,112.2335,17.0
Hydro,27.0143,117.6992,30.0
Hydro,32.3605,104.81,20.0
Hydro,26.1219,98.805,15.0
Hydro,24.21,105.25,8.0
Hydro,24.8247,98.035,6.0
Hydro,26.2,108.16,12.0
Hydro,23.068,111.818,12.0
Hydro,26.245,108.0586,4.0
Hydro,24.5519,97.7189,5.0
Hydro,28.83,110.8667,20.0
Hydro,48.26,86.399,250.0
Hydro,36.06,101.27,160.0
Hydro,22.8214,101.1931,16.0
Hydro,27.4936,100.8759,6.0
Hydro,36.59,104.17,120.0
Hydro,28.3347,107.4064,20.0
Hydro,19.01,110.2,80.0
Hydro,27.3657,119.4298,100.0
Hydro,25.8621,105.8979,2.0
Hydro,24.19,105.33,12.0
Hydro,22.6409,100.4287,5850.0
Hydro,30.18,91.352,160.0
Hydro,40.3895,118.2803,150.0
Hydro,32.21,110.15,513.0
Hydro,29.2,108.2,1750.0
Hydro,24.82,105.49,405.0
Hydro,28.5747,103.7031,40.0
Hydro,28.131,109.146,4.0
Hydro,28.058,103.304,180.0
Hydro,32.8964,104.0217,16.0
Hydro,32.2433,104.3309,12.0
Hydro,29.21,102.84,4260.0
Hydro,40.42,124.68,1200.0
Hydro,35.3708,102.9389,9.0
Hydro,30.8038,116.4636,20.0
Hydro,23.63,108.95,456.0
Hydro,30.4331,110.3069,10.0
Hydro,35.5033,103.8317,16.0
Hydro,32.76,105.33,111.0
Hydro,29.71,120.841,4.0
Hydro,37.0831,101.5706,15.0
Hydro,37.1333,102.3,8.0
Hydro,37.2519,101.4169,8.0
Hydro,35.9286,94.7894,8.0
Hydro,37.037,102.028,42.0
Hydro,34.843,100.2255,48.0
Hydro,36.3436,102.7564,7.0
Hydro,37.5975,103.1533,87.0
Hydro,35.3195,100.1605,48.0
Hydro,37.4939,101.3392,10.0
Hydro,26.8618,107.2737,200.0
Hydro,37.88,105.99,272.0
Hydro,24.5623,116.6176,144.0
Hydro,23.603,112.954,44.0
Hydro,23.75,112.85,1280.0
Hydro,27.4538,119.2412,8.0
Hydro,33.787,104.535,5.0
Hydro,37.8414,75.7606,210.0
Hydro,26.2269,111.2619,15.0
Hydro,36.0406,103.4504,5.0
Hydro,24.28,115.21,25.0
Hydro,32.3694,103.0506,15.0
Hydro,25.44,106.72,90.0
Hydro,35.3231,103.8311,12.0
Hydro,34.6461,103.7717,15.0
Hydro,26.6078,109.0475,1000.0
Hydro,28.24,98.53,20.0
Hydro,28.23,98.51,16.0
Hydro,38.3,99.59,112.0
Hydro,34.83,111.34,400.0
Hydro,40.6681,107.2681,10.0
Hydro,31.8939,103.43,150.0
Hydro,32.0781,109.5381,49.0
Hydro,34.37,106.77,7.0
Hydro,33.4148,107.193,6.0
Hydro,32.7228,106.3625,8.0
Hydro,32.1592,109.3764,270.0
Hydro,33.0817,106.0136,40.0
Hydro,32.4075,108.8828,4.0
Hydro,33.5733,107.2767,25.0
Hydro,33.5461,108.6122,14.0
Hydro,32.02,108.16,13.0
Hydro,33.3361,107.7569,18.0
Hydro,32.3236,108.7744,10.0
Hydro,34.5558,108.8317,48.0
Hydro,26.326,100.914,24.0
Hydro,31.29,119.43,100.0
Hydro,26.2333,112.9667,14.0
Hydro,25.6311,106.5489,60.0
Hydro,41.2019,79.175,9.0
Hydro,47.9,87.204,220.0
Hydro,42.6464,80.5917,12.0
Hydro,43.9133,85.591,16.0
Hydro,27.587,114.008,12.0
Hydro,28.49,102.59,10.0
Hydro,26.2414,104.8464,185.0
Hydro,38.4376,113.2555,5.0
Hydro,38.767,113.6436,1.0
Hydro,35.3608,112.5899,6.0
Hydro,38.4242,113.2738,6.0
Hydro,38.4291,113.5161,4.0
Hydro,35.2945,112.6202,9.0
Hydro,35.4541,113.0045,3.0
Hydro,37.45,105.02,153.2
Hydro,28.5583,107.4967,50.0
Hydro,28.5,108.48,1120.0
Hydro,29.33,103.61,480.0
Hydro,26.59,118.08,300.0
Hydro,29.3,102.93,660.0
Hydro,28.585,112.069,45.0
Hydro,42.3583,127.3091,70.0
Hydro,29.492,102.25,5.0
Hydro,33.0399,108.2249,225.0
Hydro,40.27,116.28,800.0
Hydro,28.653,107.969,140.0
Hydro,24.467,101.25,15.0
Hydro,42.1328,127.3197,12.0
Hydro,31.5533,108.5816,16.0
Hydro,25.95,111.68,150.0
Hydro,25.9333,110.55,14.0
Hydro,30.44,110.34,1600.0
Hydro,40.46,124.97,765.0
Hydro,27.68,112.23,30.0
Hydro,26.31,118.81,1400.0
Hydro,26.793,117.8891,48.0
Hydro,31.2389,103.4917,15.0
Hydro,33.084,104.3882,102.0
Hydro,31.8756,103.5686,24.0
Hydro,31.2712,103.3248,11.0
Hydro,30.5563,102.9507,6.0
Hydro,30.4728,102.6871,12.0
Hydro,30.5258,102.6297,13.0
Hydro,32.1667,102.25,8.0
Hydro,31.2625,107.2377,39.0
Hydro,31.03,107.17,30.0
Hydro,29.2536,102.0911,240.0
Hydro,30.5252,101.728,21.0
Hydro,27.1946,102.2811,120.0
Hydro,29.42,102.1922,24.0
Hydro,32.34,104.1,44.0
Hydro,28.8808,102.563,5.0
Hydro,28.7125,101.6762,132.0
Hydro,28.6966,103.4483,20.0
Hydro,27.2059,102.3339,15.0
Hydro,30.46,101.43,48.0
Hydro,32.1111,102.915,20.0
Hydro,31.9667,102.8983,21.0
Hydro,32.0025,102.9172,8.0
Hydro,32.1103,102.9444,21.0
Hydro,29.1072,103.5789,6.0
Hydro,29.2058,102.2136,2.0
Hydro,30.01,102.53,100.0
Hydro,31.79,105.91,66.0
Hydro,31.79,105.91,84.0
Hydro,31.6217,105.9475,87.0
Hydro,31.31,106.2447,108.0
Hydro,31.383,101.58,21.0
Hydro,29.2314,102.0344,240.0
Hydro,31.12,106.336,150.0
Hydro,28.6953,101.7194,110.0
Hydro,28.7003,101.9178,18.0
Hydro,33.0878,104.1908,7.0
Hydro,33.07,104.2314,21.0
Hydro,33.1706,104.2592,10.0
Hydro,32.18,104.2,20.0
Hydro,30.3,102.0833,24.0
Hydro,30.3264,102.0994,30.0
Hydro,31.7947,104.7525,20.0
Hydro,31.7583,104.7367,11.0
Hydro,31.7325,104.725,22.0
Hydro,31.3219,106.0329,120.0
Hydro,28.2267,103.3078,24.0
Hydro,28.4136,103.4328,8.0
Hydro,29.0567,103.1558,40.0
Hydro,29.026,103.026,46.0
Hydro,31.5423,102.8584,16.0
Hydro,30.6489,106.9078,20.0
Hydro,30.1002,102.4104,76.0
Hydro,30.31,102.44,30.0
Hydro,29.5367,102.15,8.0
Hydro,29.64,102.1072,20.0
Hydro,27.4717,102.5853,19.0
Hydro,28.9092,103.5425,36.0
Hydro,29.0853,103.7136,102.0
Hydro,31.58,103.2,420.0
Hydro,28.7189,103.1992,12.0
Hydro,28.3166,102.1684,24.0
Hydro,28.6264,102.2816,6.0
Hydro,30.2,102.09,30.0
Hydro,28.9232,103.6743,40.0
Hydro,28.0637,100.5164,114.0
Hydro,29.5433,100.2931,18.0
Hydro,28.33,99.25,93.0
Hydro,27.2553,102.8819,16.0
Hydro,28.9547,102.7231,93.0
Hydro,30.041,102.3727,18.0
Hydro,32.5144,104.1592,42.0
Hydro,28.78,102.531,5.0
Hydro,31.6025,102.8067,24.0
Hydro,27.465,102.5931,56.0
Hydro,29.2344,101.5819,240.0
Hydro,28.1431,104.8033,3.0
Hydro,31.7086,102.7911,6.0
Hydro,29.2222,102.1756,80.0
Hydro,28.965,102.7267,18.0
Hydro,28.26,99.21,246.0
Hydro,27.2753,102.5897,20.0
Hydro,26.5489,101.4319,8.0
Hydro,30.2256,102.6397,12.0
Hydro,28.971,103.885,25.0
Hydro,30.8122,102.695,10.0
Hydro,31.4547,103.5521,72.0
Hydro,30.18,116.16,108.0
Hydro,28.9558,99.7975,18.0
Hydro,32.37,104.91,48.0
Hydro,32.53,104.54,12.0
Hydro,31.2081,102.45,45.0
Hydro,30.788,106.089,52.0
Hydro,31.5717,103.2025,138.0
Hydro,29.2408,102.23,129.0
Hydro,29.58,103.05,63.0
Hydro,27.6778,101.1578,100.0
Hydro,32.49,104.23,24.0
Hydro,31.7478,102.7331,15.0
Hydro,29.308,102.125,2.0
Hydro,28.7152,102.5974,21.0
Hydro,28.0103,103.2323,52.0
Hydro,31.5653,103.23,36.0
Hydro,35.81,103.01,240.0
Hydro,27.37,107.63,1050.0
Hydro,32.0572,103.0156,10.0
Hydro,23.0943,101.8739,201.0
Hydro,32.1536,109.0967,15.0
Hydro,25.25,98.19,315.0
Hydro,38.8514,99.6769,5.0
Hydro,26.97,106.37,600.0
Hydro,35.87,102.34,225.0
Hydro,28.9817,118.9269,16.0
Hydro,36.23,117.05,1000.0
Hydro,33.7342,107.4269,26.0
Hydro,41.4122,80.5008,11.0
Hydro,40.35,124.73,190.0
Hydro,31.23,103.49,260.0
Hydro,28.1178,120.0339,600.0
Hydro,34.5052,103.7361,12.0
Hydro,43.89,86.2544,9.0
Hydro,24.566,101.158,14.0
Hydro,30.8235,111.0032,22500.0
Hydro,30.47,119.61,1800.0
Hydro,24.3292,105.6239,9.0
Hydro,39.06,111.13,128.0
Hydro,24.941,105.1033,1200.0
Hydro,24.96,105.16,1320.0
Hydro,29.0069,120.7272,5.0
Hydro,31.82,105.87,1100.0
Hydro,31.52,103.67,49.5
Hydro,29.2,121.0,1200.0
Hydro,26.3882,109.8063,6.0
Hydro,29.26,103.63,600.0
Hydro,35.416,101.9,4.0
Hydro,27.58,110.29,180.0
Hydro,26.71,101.85,600.0
Hydro,25.15,105.59,80.0
Hydro,24.63,110.42,12.0
Hydro,28.4656,103.225,44.0
Hydro,28.3069,120.1,48.0
Hydro,26.4441,114.7954,500.0
Hydro,26.5548,119.0314,20.0
Hydro,39.58,111.43,1080.0
Hydro,28.76,109.51,240.0
Hydro,29.6727,103.0358,260.0
Hydro,23.1894,100.59,72.0
Hydro,23.1083,104.5217,10.0
Hydro,31.9179,104.7746,150.0
Hydro,32.3821,102.54,12.0
Hydro,27.32,106.76,1250.0
Hydro,36.4,104.4,140.0
Hydro,36.8246,79.4522,60.0
Hydro,28.78,110.93,1200.0
Hydro,26.088,104.9083,25.0
Hydro,26.57,110.83,100.0
Hydro,29.6044,109.7042,10.0
Hydro,26.48,111.58,12.0
Hydro,35.3237,102.7832,15.0
Hydro,29.1333,99.9061,12.0
Hydro,28.9692,99.7731,12.0
Hydro,28.6437,104.393,6448.0
Hydro,26.3372,104.6411,130.0
Hydro,28.6519,102.6532,10.0
Hydro,31.11,118.29,1000.0
Hydro,36.3503,102.8333,17.0
Hydro,36.37,102.83,10.0
Hydro,29.102,108.445,32.0
Hydro,30.1288,109.8705,10.0
Hydro,25.53,118.53,1200.0
Hydro,38.9342,100.4517,102.0
Hydro,35.221,102.5444,9.0
Hydro,31.0256,102.5006,20.0
Hydro,34.92,112.36,1800.0
Hydro,25.54,102.65,44.0
Hydro,36.6,102.35,22.0
Hydro,24.7043,100.0913,4200.0
Hydro,36.15,104.01,230.0
Hydro,38.133,101.405,21.0
Hydro,30.05,110.89,8.0
Hydro,32.83,108.28,180.0
Hydro,24.87,104.58,234.4
Hydro,38.53,113.27,1200.0
Hydro,28.26,103.65,12600.0
Hydro,29.49,119.21,845.0
Hydro,23.73,114.65,292.0
Hydro,27.05,108.43,7.0
Hydro,41.5292,79.8089,48.0
Hydro,48.2189,87.9333,100.0
Hydro,36.8808,79.5647,150.0
Hydro,36.423,79.5327,75.0
Hydro,43.6075,81.8625,132.0
Hydro,42.2889,85.6278,180.0
Hydro,47.1403,88.8856,140.0
Hydro,43.8195,82.4386,220.0
Hydro,43.72,83.8617,80.0
Hydro,43.7052,83.6712,80.0
Hydro,43.7833,81.9167,135.0
Hydro,41.5642,79.6222,110.0
Hydro,47.9181,88.1253,3.0
Hydro,38.2,77.3333,20.0
Hydro,23.925,101.624,6.0
Hydro,26.3767,100.12,18.0
Hydro,32.6139,107.4692,10.0
Hydro,37.909,102.205,5.0
Hydro,29.9867,109.7981,26.0
Hydro,29.7383,109.5792,25.0
Hydro,43.8194,83.2867,11.0
Hydro,25.8764,103.1097,12.0
Hydro,29.1,90.377,510.0
Hydro,27.1567,101.4983,7.0
Hydro,28.165,101.296,120.0
Hydro,27.1944,118.1844,10.0
Hydro,28.2956,106.1138,9.0
Hydro,35.7,100.27,1200.0
Hydro,36.06,103.27,440.0
Hydro,26.25,113.47,6.0
Hydro,24.05,107.51,1210.0
Hydro,27.4933,99.0258,24.0
Hydro,27.4933,101.9417,24.0
Hydro,23.1008,101.3947,120.0
Hydro,28.92,102.22,240.0
Hydro,34.285,111.366,9.0
Hydro,30.5811,110.1169,50.0
Hydro,27.2433,102.8292,6.0
Hydro,43.1125,81.8936,100.0
Hydro,27.8097,104.5167,13.0
Hydro,27.4367,104.0222,5.0
Hydro,24.4572,97.6808,12.0
Hydro,24.4561,98.7033,3.0
Hydro,24.7878,97.9606,5.0
Hydro,26.5829,106.1379,360.0
Hydro,29.24,107.89,600.0
Hydro,31.32,119.77,1000.0
Hydro,28.4536,109.1017,120.0
Hydro,29.1739,108.8917,12.0
Hydro,29.3078,108.985,3.0
Hydro,29.1494,108.8606,3.0
Hydro,23.1356,102.9503,10.0
Hydro,28.8283,102.4898,14.0
Hydro,28.1223,98.9111,24.0
Hydro,23.3433,107.1101,60.0
Hydro,27.1,109.16,8.0
Hydro,41.38,126.51,400.0
Hydro,31.12,103.49,135.0
Hydro,26.0753,99.0786,8.0
Hydro,23.0711,101.4442,99.0
Hydro,24.6594,98.5221,120.0
Hydro,25.2072,98.1889,168.0
Hydro,24.775,98.6861,81.0
Hydro,26.035,100.9392,8.0
Hydro,25.7244,98.8767,8.0
Hydro,26.0248,100.9595,42.0
Hydro,25.8528,100.0861,4.0
Hydro,28.9761,99.0125,100.0
Hydro,26.8269,100.5892,21.0
Hydro,24.4704,97.7168,70.0
Hydro,24.7133,97.5828,180.0
Hydro,25.953,103.6003,24.0
Hydro,27.9014,98.9508,60.0
Hydro,27.774,99.2624,16.0
Hydro,27.7089,99.2847,14.0
Hydro,26.1206,99.4336,10.0
Hydro,23.0753,103.1742,12.0
Hydro,23.465,105.5,18.0
Hydro,25.09,97.75,14.0
Hydro,25.0808,97.7181,20.0
Hydro,23.7722,99.4247,12.0
Hydro,25.5803,99.3405,900.0
Hydro,24.26,104.01,25.0
Hydro,23.3333,102.4333,5.0
Hydro,27.0133,103.629,130.0
Hydro,26.4594,99.3572,12.0
Hydro,27.32,99.17,10.0
Hydro,26.0606,103.0239,24.0
Hydro,27.8958,98.6925,12.0
Hydro,23.6484,98.9388,102.0
Hydro,23.3491,100.0466,12.0
Hydro,24.5269,101.3236,49.0
Hydro,23.0353,101.5122,130.0
Hydro,26.1,102.44,96.0
Hydro,26.555,99.0769,6.0
Hydro,26.157,102.778,30.0
Hydro,26.2106,113.5319,24.0
Hydro,23.0139,103.9522,30.0
Hydro,22.8647,104.2614,16.0
Hydro,23.0139,103.9522,16.0
Hydro,22.7569,104.3819,25.0
Hydro,24.3083,98.3145,36.0
Hydro,23.1308,103.0619,12.0
Hydro,27.7033,104.0119,65.0
Hydro,28.032,104.4901,24.0
Hydro,24.3544,98.8111,11.0
Hydro,23.2353,103.9103,5.0
Hydro,24.3297,99.945,68.0
Hydro,23.15,101.61,190.0
Hydro,25.57,102.43,114.0
Hydro,28.0744,104.2383,60.0
Hydro,26.9594,98.8425,30.0
Hydro,26.9119,100.6536,19.0
Hydro,23.3597,99.3508,18.0
Hydro,25.1922,98.6497,24.0
Hydro,24.9985,98.3599,10.0
Hydro,27.0258,103.2878,180.0
Hydro,26.2667,104.5476,180.0
Hydro,24.1936,98.6612,8.0
Hydro,24.1272,98.7086,14.0
Hydro,23.06,104.42,15.0
Hydro,27.2018,103.43,78.0
Hydro,23.2803,99.1403,10.0
Hydro,28.23,104.178,64.0
Hydro,25.1061,98.1803,24.0
Hydro,24.7994,97.8886,5.0
Hydro,25.1152,101.5141,20.0
Hydro,25.1964,98.0406,12.0
Hydro,25.2817,98.0606,14.0
Hydro,25.2803,98.0897,36.0
Hydro,24.6989,97.8033,14.0
Hydro,25.8603,102.2294,9.0
Hydro,23.9833,99.2403,17.0
Hydro,24.2222,99.4156,50.0
Hydro,27.49,103.5,68.0
Hydro,24.3297,100.0433,40.0
Hydro,24.2016,102.2025,210.0
Hydro,23.7947,100.8211,6.0
Hydro,29.7903,119.3593,5.0
Hydro,29.1,108.445,16.0
Hydro,25.53,113.65,15.0
Hydro,31.4667,103.1514,195.0
Hydro,29.18,92.517,540.0
Hydro,24.7806,97.9281,7.0
Hydro,37.77,114.06,1000.0
Hydro,29.7959,118.8453,32.0
Hydro,29.9219,119.5142,14.0
Hydro,27.6853,120.0678,8.0
Hydro,29.21,115.5,180.0
Hydro,29.1333,99.5,24.0
Hydro,29.25,103.07,246.0
Hydro,23.8467,98.9833,40.0
Hydro,23.846,98.983,16.0
Hydro,27.7073,104.6726,15.0
Hydro,27.45,104.4,20.0
Hydro,28.33,111.13,948.0
Hydro,36.11,101.87,190.0
Hydro,29.97,91.877,100.0
Hydro,27.3336,109.9128,18.0
Hydro,27.923,110.2214,16.0
Hydro,29.3,108.49,24.0
Hydro,24.947,113.781,10.0
Hydro,31.6417,109.8267,7.0
Hydro,31.04,103.57,760.0
Hydro,26.6661,106.1219,18.0
Hydro,7.7918,-74.7732,26.0
Hydro,6.3771,-75.4478,306.0
Hydro,6.8145,-75.2406,270.0
Hydro,6.32,-75.1659,560.0
Hydro,4.9008,-73.2969,1000.0
Hydro,4.7247,-73.4831,1200.0
Hydro,6.2944,-75.0259,170.0
Hydro,5.5606,-74.8866,396.0
Hydro,6.9394,-75.1398,660.0
Hydro,6.2108,-74.8405,1246.0
Hydro,7.1003,-73.4056,820.0
Hydro,6.7244,-75.2817,40.0
Hydro,-4.3012,15.2067,15.0
Hydro,-2.97,16.08,120.0
Hydro,-3.8988,13.7654,74.0
Hydro,-4.0767,12.1569,10.0
Hydro,10.3916,-84.4383,4.7
Hydro,9.9221,-83.6423,210.0
Hydro,10.4755,-84.9989,157.5
Hydro,9.866,-83.7771,18.6
Hydro,9.8944,-83.7869,4.4
Hydro,9.8407,-83.8037,102.0
Hydro,10.4695,-85.0763,180.0
Hydro,10.313,-84.172,14.0
Hydro,9.9853,-84.339,30.0
Hydro,9.8546,-83.685,50.0
Hydro,10.3916,-84.4383,38.0
Hydro,9.6314,-84.198,134.0
Hydro,9.7757,-83.8414,120.0
Hydro,10.313,-84.172,17.0
Hydro,10.4645,-85.1034,32.0
Hydro,10.2204,-84.3056,23.2
Hydro,10.222,-84.3058,65.2
Hydro,9.9443,-84.3506,97.4
Hydro,5.6058,-3.1691,20.0
Hydro,5.5819,-3.1591,30.0
Hydro,6.2422,-7.0453,165.0
Hydro,7.0304,-5.473,174.0
Hydro,6.2093,-5.0829,210.0
Hydro,46.3113,16.4945,76.0
Hydro,43.5745,16.7115,40.8
Hydro,46.3205,16.7489,76.0
Hydro,45.2989,15.2633,55.5
Hydro,44.09,16.2204,7.5
Hydro,43.805,15.9626,7.2
Hydro,43.4307,16.8849,46.4
Hydro,45.3485,15.3452,42.3
Hydro,44.0019,16.0192,24.0
Hydro,43.6737,16.784,237.0
Hydro,45.6143,15.4778,5.5
Hydro,43.7951,16.5968,60.0
Hydro,44.9429,14.9276,216.0
Hydro,44.6895,15.2706,22.5
Hydro,46.3479,16.2684,94.0
Hydro,45.2286,14.6736,90.0
Hydro,43.4581,16.7027,522.0
Hydro,49.1245,16.1242,480.0
Hydro,50.0854,17.1794,650.0
Hydro,48.6333,14.2375,1.5
Hydro,48.6259,14.304,120.0
Hydro,49.6066,14.1816,364.0
Hydro,49.8237,17.4342,144.0
Hydro,49.8465,14.4219,22.5
Hydro,49.8465,14.4219,45.0
Hydro,-2.9347,16.1278,120.0
Hydro,-5.5267,13.6206,1775.0
Hydro,-6.3581,22.4472,64.0
Hydro,-10.7184,27.2839,42.0
Hydro,-10.752,27.245,68.0
Hydro,-3.8945,13.7643,74.0
Hydro,-10.7452,27.2447,68.0
Hydro,-10.3044,25.4068,260.0
Hydro,-10.5024,25.4458,228.0
Hydro,-1.2258,29.46,13.8
Hydro,-2.6334,28.9027,81.0
Hydro,-4.7779,14.9059,75.0
Hydro,-4.7779,14.9059,150.0
Biomass,56.1214,9.0068,88.0
Hydro,18.5464,-70.3772,49.49
Hydro,18.9228,-71.01,81.6
Hydro,19.3104,-70.7437,96.0
Hydro,-1.9,-78.4833,10.0
Hydro,-1.7167,-78.7667,18.0
Hydro,-0.1443,-77.617,1500.0
Hydro,-0.25,-78.45,20.92
Hydro,0.2147,-78.9122,65.0
Hydro,-2.595,-78.2274,1100.0
Hydro,-2.7833,-79.0,24.0
Hydro,-2.8167,-79.0,14.4
Hydro,-1.5833,-79.4333,15.0
Hydro,-2.5938,-78.5666,487.0
Hydro,23.9721,32.8828,550.0
Hydro,25.3177,32.5544,86.0
Hydro,23.9721,32.8828,2100.0
Hydro,26.1522,32.1453,64.0
Hydro,13.6231,-88.5602,180.2
Hydro,13.9386,-88.9014,170.0
Hydro,13.9908,-88.7579,99.4
Hydro,14.2279,-89.4727,19.7
Hydro,1.5758,10.4687,120.0
Hydro,8.3932,39.352,64.0
Hydro,11.8196,36.9181,460.0
Hydro,9.558,37.3663,134.0
Hydro,9.558,37.3663,100.0
Hydro,7.8349,37.3236,184.0
Hydro,7.7571,37.5624,420.0
Hydro,6.8482,37.3018,1870.0
Hydro,8.4684,39.1588,43.2
Hydro,7.1761,39.4311,153.0
Hydro,13.3492,38.7405,300.0
Hydro,11.4887,37.5999,84.4
Biomass,-16.4299,179.3887,10.0
Hydro,-17.6671,177.9413,40.0
Biomass,-17.5442,177.682,5.0
Biomass,-17.5893,177.5355,9.3
Hydro,-17.7401,177.5469,3.0
Hydro,-17.7569,178.0498,160.0
Hydro,-17.8331,178.027,6.0
Hydro,60.5,26.5,24.0
Hydro,63.7833,25.9667,44.8
Hydro,62.55,29.25,4.6
Hydro,60.4567,22.6869,1.3
Hydro,62.8924,27.677,6.5
Hydro,61.4991,23.7871,4.19
Hydro,65.3333,25.2833,32.5
Biomass,62.8924,27.677,118.1
Biomass,64.1333,25.3667,154.0
Hydro,65.7,25.1667,2.5
Hydro,63.3667,23.4833,1.5
Hydro,61.3167,22.1333,72.0
Biomass,61.2167,26.0333,3.5
Biomass,61.2167,26.0333,19.0
Hydro,65.7667,24.4,6.7
Hydro,63.0167,25.4167,6.8
Hydro,63.75,25.3333,6.3
Hydro,63.6167,29.1167,8.5
Hydro,61.1669,28.7745,192.0
Hydro,60.7,26.85,17.0
Hydro,67.5167,24.7833,106.0
Hydro,61.3403,21.5375,1.0
Biomass,64.6667,27.1333,2.8
Biomass,61.118,28.5076,85.0
Hydro,62.8924,27.677,5.5
Hydro,66.3333,28.15,26.0
Hydro,62.95,25.2,1.8
Hydro,63.5,22.5333,3.7
Hydro,61.9,27.85,1.4
Hydro,66.3833,23.7,2.8
Hydro,61.0,28.5167,1.2
Hydro,66.35,26.85,5.4
Biomass,61.8162,25.2353,25.0
Hydro,63.5,22.5167,7.6
Hydro,62.8,30.15,32.0
Hydro,62.8924,27.677,4.5
Hydro,64.15,28.95,11.5
Hydro,63.4667,23.3,2.1
Biomass,61.1,22.1667,19.0
Biomass,64.2273,27.7285,85.0
Hydro,60.8833,26.6,19.1
Hydro,67.4167,26.6,9.8
Biomass,65.7364,24.5637,75.0
Biomass,60.4034,25.105,19.04
Hydro,65.3333,25.2833,38.0
Hydro,62.4,23.8667,4.5
Hydro,62.8924,27.677,5.6
Hydro,61.6,26.7333,1.6
Biomass,63.8333,23.0333,30.0
Biomass,63.8333,23.0333,19.5
Hydro,67.1108,27.5106,25.0
Hydro,61.2565,22.3564,45.0
Hydro,61.7971,24.3723,8.5
Biomass,60.4667,26.9167,72.0
Hydro,60.9,26.6333,3.2
Hydro,63.5333,28.9667,2.0
Biomass,62.8799,27.6768,20.5
Hydro,67.4167,26.6,15.0
Hydro,67.4167,26.6,27.0
Biomass,65.9667,29.1833,6.0
Biomass,60.9,26.6333,76.0
Hydro,60.9,26.6333,30.0
Biomass,61.0587,28.1887,119.0
Biomass,61.0587,28.1887,67.3
Hydro,64.2,24.5,21.0
Hydro,64.2,29.5833,3.2
Hydro,63.3667,30.7,16.0
Hydro,65.3333,25.2833,38.5
Hydro,62.26,27.5436,1.9
Hydro,60.8949,26.3387,30.0
Hydro,67.4167,26.6,11.0
Hydro,61.1454,23.5502,70.0
Hydro,65.0261,25.4706,42.0
Hydro,65.9667,29.1833,1.3
Hydro,63.0,22.8,25.0
Hydro,64.5667,26.6667,81.0
Hydro,63.75,25.3333,3.0
Hydro,66.0833,24.8,124.0
Biomass,65.0124,25.4682,105.0
Biomass,65.0124,25.4682,28.0
Hydro,64.7,24.5833,1.0
Hydro,65.35,26.0833,42.1
Hydro,62.4333,28.6,6.8
Hydro,62.8,30.15,85.0
Hydro,63.3167,30.15,15.0
Hydro,62.8167,30.4167,2.4
Hydro,63.85,23.3667,2.3
Hydro,66.5,25.7167,14.0
Biomass,63.7019,22.7097,116.0
Hydro,66.5,25.7167,131.0
Biomass,61.4833,21.7833,81.4
Hydro,61.9,23.05,11.0
Hydro,67.4167,26.6,35.0
Hydro,62.6667,29.6667,6.9
Biomass,61.6886,27.2723,59.7
Hydro,65.4667,27.5167,60.0
Biomass,62.2333,25.7333,80.0
Biomass,61.1272,21.5113,71.5
Biomass,61.1272,21.5113,75.0
Biomass,63.1,28.1833,8.5
Hydro,62.4167,30.45,3.3
Hydro,62.25,30.5,1.6
Hydro,62.3667,29.4333,1.2
Biomass,60.3833,23.1333,13.5
Hydro,66.6667,27.4167,130.0
Hydro,64.6167,28.4833,37.9
Hydro,62.5667,26.4,1.8
Biomass,61.4333,29.3667,34.5
Hydro,62.5667,26.4,1.8
Hydro,65.6167,25.3167,1.42
Biomass,64.1333,28.4167,1.3
Biomass,61.0,28.3,35.7
Hydro,61.2104,28.7834,61.5
Hydro,62.4833,22.9,133.0
Hydro,61.4991,23.7871,8.6
Hydro,61.5037,23.7659,3.01
Hydro,61.2642,24.0312,3.0
Biomass,60.3923,25.6651,11.3
Biomass,60.3923,25.6651,7.8
Biomass,65.0124,25.4682,195.0
Biomass,65.8481,24.1466,39.3
Biomass,62.9167,30.25,105.0
Hydro,64.3333,25.85,3.7
Hydro,64.7333,26.5,57.8
Hydro,63.096,21.6158,3.6
Hydro,67.4167,26.6,21.0
Hydro,66.5,25.7167,101.0
Biomass,65.7364,24.5637,90.0
Hydro,63.9,25.7833,1.8
Hydro,61.0667,26.6333,3.0
Hydro,62.3833,30.4667,1.5
Hydro,60.9333,26.6167,32.9
Hydro,61.0833,26.1333,9.5
Biomass,64.0833,24.55,6.2
Hydro,42.777,1.677,104.0
Hydro,43.976,4.817,126.0
Hydro,43.0398,-0.0753,1.6
Hydro,44.3009,0.3577,1.177
Biomass,43.5361,5.3984,4.245
Hydro,44.8674,3.1442,11.68
Hydro,44.4614,1.2406,1.8
Biomass,49.4624,3.4535,1.26
Hydro,46.112,5.422,32.0
Hydro,45.1704,6.0178,5.3
Biomass,49.1599,6.0462,1.06
Hydro,48.4228,-0.6245,1.4
Biomass,49.9003,2.2907,2.83
