bus_id,voltage,dc,symbol,under_construction,tags,x,y,country,geometry
way/156953619-225,225,f,Substation,f,way/156953619,4.77322792552924,46.288070880939095,FR,POINT (4.77322792552924 46.288070880939095)
way/156960655-380,380,f,Substation,f,way/156960655,9.513838061374903,51.25896964850193,DE,POINT (9.513838061374903 51.25896964850193)
way/156973363-220,220,f,Substation,f,way/156973363,7.1959793712515285,51.41157533018571,DE,POINT (7.1959793712515285 51.41157533018571)
way/157164284-220,220,f,Substation,f,way/157164284,10.734669456407252,51.44018679623065,DE,POINT (10.734669456407252 51.44018679623065)
way/157328339-380,380,f,Substation,f,way/157328339,13.383333777791576,51.35560746005736,DE,POINT (13.383333777791577 51.355607460057364)
way/157421333-220,220,f,Substation,f,way/157421333,8.147733717716365,53.5635333670262,DE,POINT (8.147733717716365 53.563533367026196)
way/157456064-400,400,f,Substation,f,way/157456064,0.8433221757223412,44.10646594500319,FR,POINT (0.8433221757223412 44.10646594500319)
way/157471230-220,220,f,Substation,f,way/157471230,23.775372134637955,43.74551161259762,BG,POINT (23.775372134637955 43.74551161259762)
way/157471230-400,400,f,Substation,f,way/157471230,23.77567688406051,43.74566430222402,BG,POINT (23.77567688406051 43.74566430222402)
way/157504231-225,225,f,Substation,f,way/157504231,4.450250320952325,46.78867177960568,FR,POINT (4.450250320952325 46.78867177960568)
way/157628351-380,380,f,Substation,f,way/157628351,7.618669072479607,51.63768206147348,DE,POINT (7.618669072479607 51.63768206147348)
way/157660797-220,220,f,Substation,f,way/157660797,26.00380975001225,42.14135832781634,BG,POINT (26.003809750012252 42.14135832781634)
way/157660797-400,400,f,Substation,f,way/157660797,26.004111564671632,42.14150460441407,BG,POINT (26.004111564671632 42.14150460441407)
way/157666416-220,220,f,Substation,f,way/157666416,12.677582744381937,42.570107236637305,IT,POINT (12.677582744381935 42.570107236637305)
way/157806991-380,380,f,Substation,f,way/157806991,14.508109317786984,51.41370094812832,DE,POINT (14.508109317786985 51.413700948128316)
way/157902099-380,380,f,Substation,f,way/157902099,5.913018993472017,51.63853992643954,NL,POINT (5.913018993472017 51.63853992643954)
way/157912118-380,380,f,Substation,f,way/157912118,15.5611978912356,38.22850031960228,IT,POINT (15.561197891235599 38.228500319602276)
way/157927169-330,330,f,Substation,f,way/157927169,34.90663800658056,48.44224264978201,UA,POINT (34.90663800658056 48.44224264978201)
way/158232795-225,225,f,Substation,f,way/158232795,2.5137213135708887,48.94397252421404,FR,POINT (2.5137213135708887 48.94397252421404)
way/158232924-220,220,f,Substation,f,way/158232924,15.292621647189277,51.98838227398461,PL,POINT (15.292621647189277 51.98838227398461)
way/158505202-330,330,f,Substation,f,way/158505202,25.116385308202247,54.611460268059744,LT,POINT (25.116385308202247 54.611460268059744)
way/158599954-220,220,f,Substation,f,way/158599954,10.07965803640053,44.04541582389989,IT,POINT (10.07965803640053 44.045415823899894)
way/158601617,450,t,Substation,f,way/158601617,6.866264187775912,53.43462812475893,NL,POINT (6.866264187775912 53.43462812475893)
way/158620489-220,220,f,Substation,f,way/158620489,2.099166270855544,41.47803877385185,ES,POINT (2.099166270855544 41.47803877385185)
way/158652469-220,220,f,Substation,f,way/158652469,13.70899639039798,42.58588127642258,IT,POINT (13.70899639039798 42.58588127642258)
way/158739183-380,380,f,Substation,f,way/158739183,12.265142054166128,44.48458465955778,IT,POINT (12.265142054166127 44.48458465955778)
way/158848422-330,330,f,Substation,f,way/158848422,31.970756749573475,49.35925784830791,UA,POINT (31.970756749573475 49.359257848307905)
way/158904215-220,220,f,Substation,f,way/158904215,-8.440659177454613,43.34489790551463,ES,POINT (-8.440659177454613 43.34489790551463)
way/158959475-220,220,f,Substation,f,way/158959475,-1.3137246831671776,41.78982809856984,ES,POINT (-1.3137246831671776 41.78982809856984)
way/159038999-400,400,f,Substation,f,way/159038999,-1.7669547671856125,53.51670852114447,GB,POINT (-1.7669547671856123 53.516708521144466)
way/159158469-220,220,f,Substation,f,way/159158469,15.138578052986292,37.11634249433215,IT,POINT (15.138578052986292 37.11634249433215)
way/159167277-225,225,f,Substation,f,way/159167277,6.163014779061972,46.871738730952536,FR,POINT (6.163014779061972 46.871738730952536)
way/159167277-400,400,f,Substation,f,way/159167277,6.163278603155829,46.87193930354232,FR,POINT (6.163278603155829 46.87193930354232)
way/159326655-220,220,f,Substation,f,way/159326655,9.0761294381784,49.36342154160119,DE,POINT (9.0761294381784 49.36342154160119)
way/159527493-220,220,f,Substation,f,way/159527493,8.173814346256965,46.82235691155356,CH,POINT (8.173814346256965 46.822356911553555)
way/159532385-400,400,f,Substation,f,way/159532385,24.94439368206745,60.49383650921237,FI,POINT (24.94439368206745 60.49383650921237)
way/159727866-330,330,f,Substation,f,way/159727866,30.435990559680526,50.329658924048864,UA,POINT (30.435990559680526 50.329658924048864)
way/159736514-275,275,f,Substation,f,way/159736514,-1.3514257588175729,53.40126502344432,GB,POINT (-1.3514257588175729 53.401265023444324)
way/159736514-400,400,f,Substation,f,way/159736514,-1.3511605449978,53.40148268071731,GB,POINT (-1.3511605449978 53.40148268071731)
way/159821869-220,220,f,Substation,f,way/159821869,12.302935787447204,46.201048186811526,IT,POINT (12.302935787447204 46.201048186811526)
way/159930931-220,220,f,Substation,f,way/159930931,-3.215528114521967,42.776973522394734,ES,POINT (-3.215528114521967 42.776973522394734)
way/159930931-400,400,f,Substation,f,way/159930931,-3.215314983610972,42.77719524168795,ES,POINT (-3.2153149836109716 42.77719524168795)
way/160279525-400,400,f,Substation,f,way/160279525,-0.1514318224168043,53.56574008529663,GB,POINT (-0.1514318224168043 53.56574008529663)
way/160406892-220,220,f,Substation,f,way/160406892,5.903547045095593,49.52606213751459,LU,POINT (5.903547045095593 49.52606213751459)
way/160474491-220,220,f,Substation,f,way/160474491,15.102467325892128,59.266625883084906,SE,POINT (15.102467325892128 59.266625883084906)
way/160474491-400,400,f,Substation,f,way/160474491,15.102865558760795,59.26680245678538,SE,POINT (15.102865558760795 59.26680245678538)
way/160580052-400,400,f,Substation,f,way/160580052,-0.9924425476355144,53.736217273495136,GB,POINT (-0.9924425476355145 53.736217273495136)
way/160584794-380,380,f,Substation,f,way/160584794,7.592714779992661,50.38599287550121,DE,POINT (7.592714779992661 50.38599287550121)
way/160616357-275,275,f,Substation,f,way/160616357,-1.3206117304236118,53.445493129578985,GB,POINT (-1.3206117304236118 53.445493129578985)
way/160792651,400,t,Substation,f,way/160792651,11.314786918874614,55.53177506799542,DK,POINT (11.314786918874614 55.53177506799542)
way/160792651-400,400,f,Substation,f,way/160792651,11.314786918874615,55.53177507000618,DK,POINT (11.314786918874615 55.53177507000618)
way/160929097-220,220,f,Substation,f,way/160929097,8.626969764006954,49.54353540028308,DE,POINT (8.626969764006954 49.543535400283076)
way/161224164-220,220,f,Substation,f,way/161224164,5.585222619771531,49.54869913208963,BE,POINT (5.585222619771531 49.54869913208963)
way/161853746-220,220,f,Substation,f,way/161853746,7.152629759174438,46.94950332489576,CH,POINT (7.152629759174438 46.94950332489576)
way/161867064-220,220,f,Substation,f,way/161867064,11.729465452788718,45.91322596247108,IT,POINT (11.729465452788718 45.91322596247108)
way/162022271-220,220,f,Substation,f,way/162022271,15.903205816155046,43.75638875753232,HR,POINT (15.903205816155046 43.756388757532314)
way/162066055-220,220,f,Substation,f,way/162066055,10.761298730494495,45.42719408964269,IT,POINT (10.761298730494495 45.42719408964269)
way/162066058-220,220,f,Substation,f,way/162066058,10.904155311356496,45.43841983418363,IT,POINT (10.904155311356497 45.43841983418363)
way/162124572-275,275,f,Substation,f,way/162124572,-4.34923363459566,55.91588854752725,GB,POINT (-4.3492336345956595 55.91588854752725)
way/162176187-380,380,f,Substation,f,way/162176187,5.918474082201949,51.1484319333322,NL,POINT (5.918474082201949 51.1484319333322)
way/162179284-380,380,f,Substation,f,way/162179284,5.532679075463205,51.44649572108322,NL,POINT (5.532679075463205 51.446495721083224)
way/162540710-400,400,f,Substation,f,way/162540710,2.8477656556389044,48.99875871998917,FR,POINT (2.8477656556389044 48.99875871998917)
way/162826525-220,220,f,Substation,f,way/162826525,12.805617108490251,46.82495219931811,AT,POINT (12.805617108490253 46.82495219931811)
way/162826525-380,380,f,Substation,f,way/162826525,12.805904839828166,46.825135819428674,AT,POINT (12.805904839828166 46.825135819428674)
way/162828577-220,220,f,Substation,f,way/162828577,8.746433975244907,45.51833275697086,IT,POINT (8.746433975244907 45.51833275697086)
way/162828577-380,380,f,Substation,f,way/162828577,8.74670068746783,45.518527085978576,IT,POINT (8.74670068746783 45.518527085978576)
way/16287586-225,225,f,Substation,f,way/16287586,1.5115386380402542,43.55262119463895,FR,POINT (1.5115386380402542 43.552621194638945)
way/162960205-220,220,f,Substation,f,way/162960205,9.438279442154432,45.33305225984863,IT,POINT (9.438279442154432 45.33305225984863)
way/162960205-380,380,f,Substation,f,way/162960205,9.438547684240657,45.33324486228698,IT,POINT (9.438547684240655 45.33324486228698)
way/163036722-275,275,f,Substation,f,way/163036722,-2.216340426449257,53.621693063853314,GB,POINT (-2.216340426449257 53.621693063853314)
way/163036722-400,400,f,Substation,f,way/163036722,-2.216078342625674,53.62191256001135,GB,POINT (-2.216078342625674 53.621912560011346)
way/163056522-220,220,f,Substation,f,way/163056522,9.88666060956351,46.17243041906866,IT,POINT (9.88666060956351 46.17243041906866)
way/163056526-220,220,f,Substation,f,way/163056526,9.877030999231714,46.268776377156094,IT,POINT (9.877030999231714 46.268776377156094)
way/163058980-220,220,f,Substation,f,way/163058980,10.553072899304455,45.17005670057512,IT,POINT (10.553072899304457 45.170056700575124)
way/163194137-400,400,f,Substation,f,way/163194137,-8.516005793459662,37.19864486999763,PT,POINT (-8.516005793459662 37.19864486999763)
way/163789376-220,220,f,Substation,f,way/163789376,9.923569390311016,46.16045375073248,IT,POINT (9.923569390311016 46.16045375073248)
way/163860997-400,400,f,Substation,f,way/163860997,15.754697507990151,44.20739602565296,HR,POINT (15.754697507990151 44.207396025652955)
way/163958919-220,220,f,Substation,f,way/163958919,9.256880344855158,45.4775653766993,IT,POINT (9.256880344855158 45.4775653766993)
way/163958920-220,220,f,Substation,f,way/163958920,9.13262926525682,45.47124775616931,IT,POINT (9.132629265256819 45.47124775616931)
way/164380199-275,275,f,Substation,f,way/164380199,-1.8230108237974203,53.69446090012766,GB,POINT (-1.8230108237974205 53.69446090012766)
way/164748966-330,330,f,Substation,f,way/164748966,34.72194884600486,48.43949337529598,UA,POINT (34.72194884600486 48.43949337529598)
way/164823726-220,220,f,Substation,f,way/164823726,-6.069877797970035,37.48176946114766,ES,POINT (-6.069877797970035 37.48176946114766)
way/164966742-225,225,f,Substation,f,way/164966742,3.5643974850209355,50.40518288836768,FR,POINT (3.5643974850209355 50.405182888367676)
way/165242802-380,380,f,Substation,f,way/165242802,4.630595239440916,51.914404390271976,NL,POINT (4.630595239440916 51.914404390271976)
way/165254212-220,220,f,Substation,f,way/165254212,7.575371970537905,47.17497061419608,CH,POINT (7.575371970537905 47.174970614196084)
way/165513396-220,220,f,Substation,f,way/165513396,8.218385560795339,47.42640593567712,CH,POINT (8.218385560795339 47.426405935677124)
way/165513396-380,380,f,Substation,f,way/165513396,8.218659900945694,47.42660140083773,CH,POINT (8.218659900945694 47.42660140083773)
way/165517186-225,225,f,Substation,f,way/165517186,0.4723092029267717,48.05133199393893,FR,POINT (0.4723092029267718 48.05133199393893)
way/165580300-220,220,f,Substation,f,way/165580300,2.027977989742187,41.32528389047814,ES,POINT (2.027977989742187 41.32528389047814)
way/165580300-400,400,f,Substation,f,way/165580300,2.028204744750644,41.32549466874382,ES,POINT (2.028204744750644 41.32549466874382)
way/165761805-220,220,f,Substation,f,way/165761805,38.56490707342253,48.55074052899469,UA,POINT (38.56490707342253 48.55074052899469)
way/165762303-220,220,f,Substation,f,way/165762303,37.91917833563163,48.01841495396297,UA,POINT (37.91917833563163 48.01841495396297)
way/165762303-330,330,f,Substation,f,way/165762303,37.919549191147134,48.01851919101444,UA,POINT (37.919549191147134 48.01851919101444)
way/165763717-220,220,f,Substation,f,way/165763717,14.521960541156195,53.56435114913526,PL,POINT (14.521960541156197 53.56435114913526)
way/165764729-330,330,f,Substation,f,way/165764729,35.11448389768885,48.40672064597684,UA,POINT (35.11448389768885 48.40672064597684)
way/165767625-330,330,f,Substation,f,way/165767625,34.03707898822421,48.43543373236674,UA,POINT (34.03707898822421 48.43543373236674)
way/165767625-750,750,f,Substation,f,way/165767625,34.037443394263306,48.435551499320894,UA,POINT (34.037443394263306 48.435551499320894)
way/16582436-400,400,f,Substation,f,way/16582436,0.3299344757472913,51.4282687923719,GB,POINT (0.3299344757472913 51.4282687923719)
way/165830069-225,225,f,Substation,f,way/165830069,3.1182419719444265,50.65980000203982,FR,POINT (3.1182419719444265 50.65980000203982)
way/16584741-380,380,f,Substation,f,way/16584741,4.508677574490107,51.11766616430727,BE,POINT (4.508677574490107 51.117666164307266)
way/165966009-225,225,f,Substation,f,way/165966009,3.131888112203987,50.71082343833744,FR,POINT (3.131888112203987 50.71082343833744)
way/166057222-225,225,f,Substation,f,way/166057222,1.21739176444642,49.317326082926336,FR,POINT (1.21739176444642 49.317326082926336)
way/166073883-400,400,f,Substation,f,way/166073883,1.3289714359088332,47.64885368522565,FR,POINT (1.3289714359088332 47.64885368522565)
way/166155511-400,400,f,Substation,f,way/166155511,16.679405252241203,47.23131229842223,HU,POINT (16.679405252241203 47.23131229842223)
way/166196787-220,220,f,Substation,f,way/166196787,9.597460343894934,45.63602263659047,IT,POINT (9.597460343894934 45.63602263659047)
way/166227080-300,300,f,Substation,f,way/166227080,5.694139612190939,58.88305311032763,NO,POINT (5.694139612190939 58.88305311032763)
way/166253937-225,225,f,Substation,f,way/166253937,7.773178935433939,48.82030711661042,FR,POINT (7.773178935433939 48.82030711661042)
way/166401454-225,225,f,Substation,f,way/166401454,3.134989114342777,50.67215823179245,FR,POINT (3.1349891143427775 50.672158231792444)
way/166604822-380,380,f,Substation,f,way/166604822,12.881228068787038,50.51863356616396,DE,POINT (12.881228068787038 50.518633566163956)
way/166630982-225,225,f,Substation,f,way/166630982,6.026815403707863,48.96666471570983,FR,POINT (6.026815403707863 48.966664715709825)
way/166703758-275,275,f,Substation,f,way/166703758,-4.262294369796011,55.77430061542017,GB,POINT (-4.262294369796011 55.77430061542017)
way/166703759-275,275,f,Substation,f,way/166703759,-4.256805779935858,55.90303777310213,GB,POINT (-4.256805779935858 55.90303777310213)
way/166703764-275,275,f,Substation,f,way/166703764,-4.193884488759053,55.78590682057763,GB,POINT (-4.193884488759053 55.78590682057763)
way/166703766-220,220,f,Substation,f,way/166703766,-2.948293467640314,57.52281118687692,GB,POINT (-2.948293467640314 57.522811186876915)
way/166703766-275,275,f,Substation,f,way/166703766,-2.94822725917826,57.52262412204681,GB,POINT (-2.94822725917826 57.52262412204681)
way/166703766-400,400,f,Substation,f,way/166703766,-2.947945142649245,57.52284555923156,GB,POINT (-2.947945142649245 57.52284555923156)
way/166710856-400,400,f,Substation,f,way/166710856,20.96504503028881,49.96941202282155,PL,POINT (20.965045030288806 49.96941202282155)
way/166764802-275,275,f,Substation,f,way/166764802,-6.027411367158967,54.57472272321531,GB,POINT (-6.027411367158967 54.57472272321531)
